time_ns,mean_induced_D,max_induced_D
3.979000011863013242e+01,1.750533878803253174e-01,4.431065320968627930e-01
3.980000011865995191e+01,1.806518584489822388e-01,4.050658047199249268e-01
3.981000011868976429e+01,1.747194379568099976e-01,4.926893711090087891e-01
3.982000011871957668e+01,1.736877411603927612e-01,5.281396508216857910e-01
3.983000011874938906e+01,1.826467961072921753e-01,5.638825297355651855e-01
3.984000011877920855e+01,1.795830577611923218e-01,5.360857844352722168e-01
3.985000011880902093e+01,1.730511486530303955e-01,4.313215911388397217e-01
3.986000011883883332e+01,1.734215766191482544e-01,5.594037175178527832e-01
3.987000011886864570e+01,1.785733103752136230e-01,5.861755013465881348e-01
3.988000011889846519e+01,1.764447540044784546e-01,5.370537638664245605e-01
3.989000011892827757e+01,1.754269748926162720e-01,5.338398218154907227e-01
3.990000011895808996e+01,1.683998107910156250e-01,5.549445748329162598e-01
3.991000011898790234e+01,1.738300472497940063e-01,5.577257275581359863e-01
3.992000011901771472e+01,1.655080765485763550e-01,5.418118834495544434e-01
3.993000011904753421e+01,1.759856194257736206e-01,5.046249032020568848e-01
3.994000011907734660e+01,1.726396977901458740e-01,4.815371036529541016e-01
3.995000011910715898e+01,1.650512665510177612e-01,5.071658492088317871e-01
3.996000011913697136e+01,1.747126430273056030e-01,5.179266929626464844e-01
3.997000011916679085e+01,1.638018041849136353e-01,5.373380780220031738e-01
3.998000011919660324e+01,1.781814247369766235e-01,5.222916603088378906e-01
3.999000011922641562e+01,1.724618226289749146e-01,5.056867003440856934e-01
4.000000011925622800e+01,1.761215180158615112e-01,5.870051980018615723e-01
4.001000011928604749e+01,1.809671074151992798e-01,4.240165054798126221e-01
4.002000011931585988e+01,1.732975244522094727e-01,5.501119494438171387e-01
4.003000011934567226e+01,1.715426445007324219e-01,5.556963682174682617e-01
4.004000011937548464e+01,1.657779812812805176e-01,4.810779988765716553e-01
4.005000011940530413e+01,1.778718978166580200e-01,4.883933961391448975e-01
4.006000011943511652e+01,1.781223416328430176e-01,4.968908727169036865e-01
4.007000011946492890e+01,1.680827587842941284e-01,5.334621667861938477e-01
4.008000011949474128e+01,1.731265932321548462e-01,4.485488831996917725e-01
4.009000011952456077e+01,1.646926105022430420e-01,4.598422944545745850e-01
4.010000011955437316e+01,1.728017777204513550e-01,4.946416914463043213e-01
4.011000011958418554e+01,1.851453632116317749e-01,4.997013807296752930e-01
4.012000011961399792e+01,1.725507080554962158e-01,4.901809990406036377e-01
4.013000011964381031e+01,1.695951968431472778e-01,4.926955997943878174e-01
4.014000011967362980e+01,1.754754632711410522e-01,4.802179336547851562e-01
4.015000011970344218e+01,1.774652898311614990e-01,4.933823645114898682e-01
4.016000011973325456e+01,1.709663271903991699e-01,4.849992394447326660e-01
4.017000011976306695e+01,1.792141497135162354e-01,5.625724792480468750e-01
4.018000011979288644e+01,1.829090565443038940e-01,5.664705038070678711e-01
4.019000011982269882e+01,1.737096607685089111e-01,5.572627186775207520e-01
4.020000011985251120e+01,1.778301298618316650e-01,5.432692170143127441e-01
4.021000011988232359e+01,1.773860007524490356e-01,4.168757200241088867e-01
4.022000011991214308e+01,1.703393161296844482e-01,4.459581971168518066e-01
4.023000011994195546e+01,1.627455800771713257e-01,5.007474422454833984e-01
4.024000011997176784e+01,1.801711767911911011e-01,6.302108764648437500e-01
4.025000012000158023e+01,1.742148101329803467e-01,4.950156807899475098e-01
4.026000012003139972e+01,1.776334345340728760e-01,4.797626435756683350e-01
4.027000012006121210e+01,1.715481877326965332e-01,5.588380694389343262e-01
4.028000012009102448e+01,1.697539389133453369e-01,4.258839488029479980e-01
4.029000012012083687e+01,1.737526059150695801e-01,4.392935931682586670e-01
4.030000012015064925e+01,1.748411506414413452e-01,4.993237257003784180e-01
4.031000012018046874e+01,1.830730736255645752e-01,5.796098709106445312e-01
4.032000012021028112e+01,1.785511523485183716e-01,5.273910760879516602e-01
4.033000012024009351e+01,1.649511754512786865e-01,5.286430120468139648e-01
4.034000012026990589e+01,1.759402304887771606e-01,5.196487307548522949e-01
4.035000012029972538e+01,1.778039336204528809e-01,4.519332349300384521e-01
4.036000012032953776e+01,1.719109565019607544e-01,4.489583075046539307e-01
4.037000012035935015e+01,1.795733273029327393e-01,4.542637467384338379e-01
4.038000012038916253e+01,1.742843985557556152e-01,5.084711313247680664e-01
4.039000012041898202e+01,1.727148443460464478e-01,4.371585547924041748e-01
4.040000012044879441e+01,1.816431283950805664e-01,5.238245725631713867e-01
4.041000012047860679e+01,1.805486828088760376e-01,5.171563625335693359e-01
4.042000012050841917e+01,1.697589457035064697e-01,4.645225405693054199e-01
4.043000012053823866e+01,1.768670976161956787e-01,5.069670081138610840e-01
4.044000012056805105e+01,1.727351993322372437e-01,4.841465950012207031e-01
4.045000012059786343e+01,1.707442402839660645e-01,4.232343137264251709e-01
4.046000012062767581e+01,1.784914880990982056e-01,3.893061578273773193e-01
4.047000012065748820e+01,1.802094280719757080e-01,5.050818920135498047e-01
4.048000012068730769e+01,1.771417260169982910e-01,4.808306992053985596e-01
4.049000012071712007e+01,1.666629165410995483e-01,4.685705900192260742e-01
4.050000012074693245e+01,1.682301163673400879e-01,4.876283407211303711e-01
4.051000012077674484e+01,1.819982528686523438e-01,4.227686226367950439e-01
4.052000012080656433e+01,1.829853653907775879e-01,4.687642157077789307e-01
4.053000012083637671e+01,1.740751564502716064e-01,5.197524428367614746e-01
4.054000012086618909e+01,1.716868728399276733e-01,5.096318721771240234e-01
4.055000012089600148e+01,1.631438285112380981e-01,4.171155393123626709e-01
4.056000012092582097e+01,1.774543374776840210e-01,4.067665934562683105e-01
4.057000012095563335e+01,1.745881587266921997e-01,5.203417539596557617e-01
4.058000012098544573e+01,1.716752946376800537e-01,5.127726197242736816e-01
4.059000012101525812e+01,1.695663183927536011e-01,4.946042895317077637e-01
4.060000012104507761e+01,1.839705556631088257e-01,6.503834128379821777e-01
4.061000012107488999e+01,1.692166328430175781e-01,4.344850182533264160e-01
4.062000012110470237e+01,1.639076918363571167e-01,4.594416022300720215e-01
4.063000012113451476e+01,1.641527712345123291e-01,4.692257940769195557e-01
4.064000012116432714e+01,1.736981570720672607e-01,4.869278967380523682e-01
4.065000012119414663e+01,1.733460575342178345e-01,5.272647738456726074e-01
4.066000012122395901e+01,1.722054928541183472e-01,4.911263287067413330e-01
4.067000012125377140e+01,1.718286126852035522e-01,4.398678839206695557e-01
4.068000012128358378e+01,1.634903848171234131e-01,4.153402745723724365e-01
4.069000012131340327e+01,1.719854474067687988e-01,4.594499170780181885e-01
4.070000012134321565e+01,1.725316345691680908e-01,4.860528409481048584e-01
4.071000012137302804e+01,1.783722490072250366e-01,5.933470129966735840e-01
4.072000012140284042e+01,1.738920360803604126e-01,5.091268420219421387e-01
4.073000012143265991e+01,1.794752776622772217e-01,6.140879988670349121e-01
4.074000012146247229e+01,1.763124465942382812e-01,4.302460253238677979e-01
4.075000012149228468e+01,1.785275489091873169e-01,4.545311927795410156e-01
4.076000012152209706e+01,1.717980653047561646e-01,5.558439493179321289e-01
4.077000012155191655e+01,1.713700145483016968e-01,5.296090841293334961e-01
4.078000012158172893e+01,1.727087199687957764e-01,4.357736706733703613e-01
4.079000012161154132e+01,1.752533465623855591e-01,5.059355497360229492e-01
4.080000012164135370e+01,1.825468391180038452e-01,5.772212743759155273e-01
4.081000012167116608e+01,1.740360856056213379e-01,4.679956138134002686e-01
4.082000012170098557e+01,1.607126742601394653e-01,3.993367850780487061e-01
4.083000012173079796e+01,1.786147505044937134e-01,4.545451700687408447e-01
4.084000012176061034e+01,1.754647940397262573e-01,4.900095760822296143e-01
4.085000012179042272e+01,1.658656299114227295e-01,4.701784253120422363e-01
4.086000012182024221e+01,1.824751198291778564e-01,4.837973117828369141e-01
4.087000012185005460e+01,1.754296720027923584e-01,5.190376639366149902e-01
4.088000012187986698e+01,1.730988323688507080e-01,4.650576710700988770e-01
4.089000012190967936e+01,1.786881834268569946e-01,4.597899019718170166e-01
4.090000012193949885e+01,1.679168045520782471e-01,5.119082331657409668e-01
4.091000012196931124e+01,1.730965971946716309e-01,4.412583708763122559e-01
4.092000012199912362e+01,1.710885018110275269e-01,4.501218199729919434e-01
4.093000012202893600e+01,1.654412448406219482e-01,4.400501549243927002e-01
4.094000012205875549e+01,1.706906557083129883e-01,4.453762173652648926e-01
4.095000012208856788e+01,1.779573857784271240e-01,5.155420303344726562e-01
4.096000012211838026e+01,1.717685163021087646e-01,4.674416780471801758e-01
4.097000012214819264e+01,1.716902554035186768e-01,4.700844585895538330e-01
4.098000012217800503e+01,1.730392575263977051e-01,4.098505675792694092e-01
4.099000012220782452e+01,1.736964285373687744e-01,3.970231115818023682e-01
4.100000012223763690e+01,1.842307597398757935e-01,4.633743762969970703e-01
4.101000012226744929e+01,1.834332346916198730e-01,5.330267548561096191e-01
4.102000012229726167e+01,1.790746003389358521e-01,4.671148955821990967e-01
4.103000012232708116e+01,1.726283878087997437e-01,4.856132566928863525e-01
4.104000012235689354e+01,1.697903722524642944e-01,4.746369123458862305e-01
4.105000012238670593e+01,1.747099757194519043e-01,5.823678970336914062e-01
4.106000012241651831e+01,1.840071827173233032e-01,4.878423810005187988e-01
4.107000012244633780e+01,1.731939911842346191e-01,4.730315208435058594e-01
4.108000012247615018e+01,1.720288842916488647e-01,5.352185964584350586e-01
4.109000012250596257e+01,1.747985333204269409e-01,3.900566697120666504e-01
4.110000012253577495e+01,1.702210456132888794e-01,4.246734678745269775e-01
4.111000012256559444e+01,1.819380521774291992e-01,4.311219751834869385e-01
4.112000012259540682e+01,1.797173768281936646e-01,4.718428254127502441e-01
4.113000012262521921e+01,1.780443638563156128e-01,4.726071953773498535e-01
4.114000012265503159e+01,1.737180352210998535e-01,4.218087494373321533e-01
4.115000012268484397e+01,1.740173250436782837e-01,4.728491902351379395e-01
4.116000012271466346e+01,1.703711897134780884e-01,4.093588590621948242e-01
4.117000012274447585e+01,1.726011335849761963e-01,5.002357959747314453e-01
4.118000012277428823e+01,1.799950003623962402e-01,4.334121942520141602e-01
4.119000012280410061e+01,1.790676116943359375e-01,4.384890198707580566e-01
4.120000012283392010e+01,1.744698286056518555e-01,5.310222506523132324e-01
4.121000012286373249e+01,1.697625964879989624e-01,4.727329611778259277e-01
4.122000012289354487e+01,1.803509145975112915e-01,5.244183540344238281e-01
4.123000012292335725e+01,1.719086617231369019e-01,4.842061400413513184e-01
4.124000012295317674e+01,1.729579865932464600e-01,5.734747052192687988e-01
4.125000012298298913e+01,1.730610579252243042e-01,4.996837675571441650e-01
4.126000012301280151e+01,1.837815940380096436e-01,5.854959487915039062e-01
4.127000012304261389e+01,1.646425426006317139e-01,4.793238937854766846e-01
4.128000012307243338e+01,1.760207265615463257e-01,5.257111191749572754e-01
4.129000012310224577e+01,1.779832690954208374e-01,4.382110238075256348e-01
4.130000012313205815e+01,1.720237582921981812e-01,5.211090445518493652e-01
4.131000012316187053e+01,1.656314283609390259e-01,5.150553584098815918e-01
4.132000012319168292e+01,1.722384542226791382e-01,5.077203512191772461e-01
4.133000012322150241e+01,1.794202923774719238e-01,5.000894665718078613e-01
4.134000012325131479e+01,1.693379431962966919e-01,5.239979028701782227e-01
4.135000012328112717e+01,1.704139262437820435e-01,5.576587319374084473e-01
4.136000012331093956e+01,1.758991181850433350e-01,5.024803876876831055e-01
4.137000012334075905e+01,1.737893074750900269e-01,4.719261825084686279e-01
4.138000012337057143e+01,1.696021109819412231e-01,5.287951231002807617e-01
4.139000012340038381e+01,1.702240854501724243e-01,4.554607570171356201e-01
4.140000012343019620e+01,1.768822073936462402e-01,5.002278089523315430e-01
4.141000012346001569e+01,1.688133478164672852e-01,4.822415113449096680e-01
4.142000012348982807e+01,1.683132797479629517e-01,4.668769836425781250e-01
4.143000012351964045e+01,1.703323870897293091e-01,4.830510914325714111e-01
4.144000012354945284e+01,1.710993349552154541e-01,5.099777579307556152e-01
4.145000012357927233e+01,1.684776693582534790e-01,5.066141486167907715e-01
4.146000012360908471e+01,1.786704510450363159e-01,4.680109918117523193e-01
4.147000012363889709e+01,1.634820550680160522e-01,4.637643098831176758e-01
4.148000012366870948e+01,1.698586642742156982e-01,5.173415541648864746e-01
4.149000012369852186e+01,1.703295111656188965e-01,4.439677000045776367e-01
4.150000012372834135e+01,1.843410432338714600e-01,5.167969465255737305e-01
4.151000012375815373e+01,1.678377240896224976e-01,4.452095627784729004e-01
4.152000012378796612e+01,1.776643842458724976e-01,5.158517360687255859e-01
4.153000012381777850e+01,1.759075671434402466e-01,4.898012578487396240e-01
4.154000012384759799e+01,1.674234569072723389e-01,4.829894006252288818e-01
4.155000012387741037e+01,1.716258972883224487e-01,5.126534700393676758e-01
4.156000012390722276e+01,1.721867620944976807e-01,4.492634534835815430e-01
4.157000012393703514e+01,1.763052493333816528e-01,4.732059240341186523e-01
4.158000012396685463e+01,1.687094420194625854e-01,5.159801244735717773e-01
4.159000012399666701e+01,1.778386235237121582e-01,4.859665334224700928e-01
4.160000012402647940e+01,1.769081801176071167e-01,5.335990190505981445e-01
4.161000012405629178e+01,1.810412257909774780e-01,4.976077973842620850e-01
4.162000012408611127e+01,1.681990474462509155e-01,4.694328010082244873e-01
4.163000012411592365e+01,1.684201508760452271e-01,4.562733173370361328e-01
4.164000012414573604e+01,1.671735048294067383e-01,4.678727686405181885e-01
4.165000012417554842e+01,1.723297983407974243e-01,4.391756653785705566e-01
4.166000012420536081e+01,1.769150197505950928e-01,4.899387657642364502e-01
4.167000012423518029e+01,1.677096486091613770e-01,4.897859096527099609e-01
4.168000012426499268e+01,1.711596101522445679e-01,5.079768300056457520e-01
4.169000012429480506e+01,1.764851063489913940e-01,5.366908311843872070e-01
4.170000012432461745e+01,1.762937009334564209e-01,5.314064621925354004e-01
4.171000012435443693e+01,1.759086549282073975e-01,4.751607477664947510e-01
4.172000012438424932e+01,1.756697297096252441e-01,5.221238732337951660e-01
4.173000012441406170e+01,1.683973222970962524e-01,4.506924152374267578e-01
4.174000012444387409e+01,1.776832938194274902e-01,4.876832664012908936e-01
4.175000012447369357e+01,1.765820235013961792e-01,4.816855490207672119e-01
4.176000012450350596e+01,1.793338209390640259e-01,4.959437549114227295e-01
4.177000012453331834e+01,1.730594485998153687e-01,5.464491844177246094e-01
4.178000012456313073e+01,1.685908287763595581e-01,4.397498369216918945e-01
4.179000012459295021e+01,1.664623618125915527e-01,5.207841396331787109e-01
4.180000012462276260e+01,1.779733151197433472e-01,5.309073328971862793e-01
4.181000012465257498e+01,1.672442108392715454e-01,5.330721139907836914e-01
4.182000012468238737e+01,1.777426898479461670e-01,4.581043422222137451e-01
4.183000012471219975e+01,1.660009473562240601e-01,5.380160212516784668e-01
4.184000012474201924e+01,1.751253157854080200e-01,5.350856184959411621e-01
4.185000012477183162e+01,1.680597364902496338e-01,5.104549527168273926e-01
4.186000012480164401e+01,1.731376498937606812e-01,4.563938677310943604e-01
4.187000012483145639e+01,1.791382730007171631e-01,4.786884486675262451e-01
4.188000012486127588e+01,1.689155846834182739e-01,5.056288838386535645e-01
4.189000012489108826e+01,1.750328391790390015e-01,5.047100186347961426e-01
4.190000012492090065e+01,1.780185103416442871e-01,5.499651432037353516e-01
4.191000012495071303e+01,1.778431385755538940e-01,5.636268258094787598e-01
4.192000012498053252e+01,1.870830953121185303e-01,4.983108937740325928e-01
4.193000012501034490e+01,1.666496098041534424e-01,5.027065277099609375e-01
4.194000012504015729e+01,1.740044057369232178e-01,4.559773802757263184e-01
4.195000012506996967e+01,1.703491061925888062e-01,4.939576089382171631e-01
4.196000012509978916e+01,1.666242629289627075e-01,5.037515759468078613e-01
4.197000012512960154e+01,1.670091748237609863e-01,5.173996090888977051e-01
4.198000012515941393e+01,1.717042922973632812e-01,4.824725389480590820e-01
4.199000012518922631e+01,1.660668104887008667e-01,4.554183781147003174e-01
4.200000012521904580e+01,1.774293184280395508e-01,4.871166646480560303e-01
4.201000012524885818e+01,1.820157468318939209e-01,4.954987466335296631e-01
4.202000012527867057e+01,1.739024072885513306e-01,4.566779434680938721e-01
4.203000012530848295e+01,1.777313053607940674e-01,5.063215494155883789e-01
4.204000012533829533e+01,1.692570447921752930e-01,4.562786221504211426e-01
4.205000012536811482e+01,1.683777570724487305e-01,5.116404294967651367e-01
4.206000012539792721e+01,1.728256046772003174e-01,5.874336957931518555e-01
4.207000012542773959e+01,1.690346598625183105e-01,4.809194803237915039e-01
4.208000012545755197e+01,1.758432835340499878e-01,5.093847513198852539e-01
4.209000012548737146e+01,1.742859035730361938e-01,5.045424699783325195e-01
4.210000012551718385e+01,1.697842031717300415e-01,5.040073990821838379e-01
4.211000012554699623e+01,1.655021011829376221e-01,4.201855063438415527e-01
4.212000012557680861e+01,1.816327720880508423e-01,5.609071850776672363e-01
4.213000012560662810e+01,1.647112071514129639e-01,4.876320362091064453e-01
4.214000012563644049e+01,1.784816384315490723e-01,4.424685239791870117e-01
4.215000012566625287e+01,1.758277863264083862e-01,4.728691279888153076e-01
4.216000012569606525e+01,1.734566092491149902e-01,4.750386178493499756e-01
4.217000012572588474e+01,1.695418953895568848e-01,4.972367882728576660e-01
4.218000012575569713e+01,1.787020862102508545e-01,5.145688652992248535e-01
4.219000012578550951e+01,1.727517843246459961e-01,4.705590009689331055e-01
4.220000012581532189e+01,1.753252595663070679e-01,4.238541722297668457e-01
4.221000012584513428e+01,1.691485941410064697e-01,5.450166463851928711e-01
4.222000012587495377e+01,1.721377670764923096e-01,5.533572435379028320e-01
4.223000012590476615e+01,1.680525690317153931e-01,4.303252398967742920e-01
4.224000012593457853e+01,1.707908064126968384e-01,4.730097055435180664e-01
4.225000012596439092e+01,1.686910539865493774e-01,5.096470713615417480e-01
4.226000012599421041e+01,1.760934293270111084e-01,4.689772427082061768e-01
4.227000012602402279e+01,1.775433123111724854e-01,5.309481620788574219e-01
4.228000012605383517e+01,1.709473580121994019e-01,4.940658211708068848e-01
4.229000012608364756e+01,1.639600247144699097e-01,4.520404040813446045e-01
4.230000012611346705e+01,1.677233278751373291e-01,4.622896611690521240e-01
4.231000012614327943e+01,1.794265061616897583e-01,4.583334922790527344e-01
4.232000012617309181e+01,1.695397943258285522e-01,5.089598894119262695e-01
4.233000012620290420e+01,1.737589985132217407e-01,4.893797934055328369e-01
4.234000012623272369e+01,1.707372367382049561e-01,5.386613607406616211e-01
4.235000012626253607e+01,1.705761253833770752e-01,5.215141773223876953e-01
4.236000012629234845e+01,1.648113131523132324e-01,4.736975133419036865e-01
4.237000012632216084e+01,1.718896329402923584e-01,5.240421295166015625e-01
4.238000012635197322e+01,1.752766072750091553e-01,5.529702901840209961e-01
4.239000012638179271e+01,1.734501123428344727e-01,4.784828126430511475e-01
4.240000012641160509e+01,1.777698695659637451e-01,6.429941654205322266e-01
4.241000012644141748e+01,1.668179929256439209e-01,5.015418529510498047e-01
4.242000012647122986e+01,1.643120795488357544e-01,4.718809127807617188e-01
4.243000012650104935e+01,1.682906448841094971e-01,5.008313655853271484e-01
4.244000012653086173e+01,1.758962124586105347e-01,5.169351696968078613e-01
4.245000012656067412e+01,1.794471293687820435e-01,5.401971936225891113e-01
4.246000012659048650e+01,1.717665344476699829e-01,5.029426813125610352e-01
4.247000012662030599e+01,1.634585112333297729e-01,5.368041396141052246e-01
4.248000012665011837e+01,1.737598329782485962e-01,4.876871705055236816e-01
4.249000012667993076e+01,1.782574355602264404e-01,4.954037964344024658e-01
4.250000012670974314e+01,1.715172827243804932e-01,4.729242324829101562e-01
4.251000012673956263e+01,1.666168719530105591e-01,4.890814125537872314e-01
4.252000012676937502e+01,1.698231697082519531e-01,5.257802009582519531e-01
4.253000012679918740e+01,1.801681518554687500e-01,5.385473370552062988e-01
4.254000012682899978e+01,1.754762381315231323e-01,5.442309379577636719e-01
4.255000012685881217e+01,1.725609600543975830e-01,5.218973159790039062e-01
4.256000012688863166e+01,1.757636517286300659e-01,5.114303827285766602e-01
4.257000012691844404e+01,1.729984879493713379e-01,5.059412121772766113e-01
4.258000012694825642e+01,1.733385473489761353e-01,5.551680326461791992e-01
4.259000012697806881e+01,1.765320748090744019e-01,5.729960203170776367e-01
4.260000012700788830e+01,1.798544377088546753e-01,6.028644442558288574e-01
4.261000012703770068e+01,1.762413978576660156e-01,5.604544878005981445e-01
4.262000012706751306e+01,1.605876833200454712e-01,5.145692825317382812e-01
4.263000012709732545e+01,1.698851734399795532e-01,5.065211653709411621e-01
4.264000012712714494e+01,1.755080521106719971e-01,5.498211979866027832e-01
4.265000012715695732e+01,1.766566783189773560e-01,4.895575046539306641e-01
4.266000012718676970e+01,1.729540675878524780e-01,5.157769918441772461e-01
4.267000012721658209e+01,1.774675250053405762e-01,4.724650084972381592e-01
4.268000012724640158e+01,1.719133555889129639e-01,4.621101319789886475e-01
4.269000012727621396e+01,1.769833862781524658e-01,5.345518589019775391e-01
4.270000012730602634e+01,1.728078573942184448e-01,5.225207209587097168e-01
4.271000012733583873e+01,1.699650883674621582e-01,4.748651087284088135e-01
4.272000012736565111e+01,1.758743822574615479e-01,4.536266624927520752e-01
4.273000012739547060e+01,1.746689677238464355e-01,4.771610200405120850e-01
4.274000012742528298e+01,1.729533225297927856e-01,4.329102635383605957e-01
4.275000012745509537e+01,1.801866888999938965e-01,4.529855847358703613e-01
4.276000012748490775e+01,1.775782704353332520e-01,4.676742255687713623e-01
4.277000012751472724e+01,1.834217458963394165e-01,4.342039823532104492e-01
4.278000012754453962e+01,1.746521145105361938e-01,4.814474284648895264e-01
4.279000012757435201e+01,1.735836416482925415e-01,4.942366480827331543e-01
4.280000012760416439e+01,1.724920570850372314e-01,4.973210990428924561e-01
4.281000012763398388e+01,1.848614960908889771e-01,4.815711677074432373e-01
4.282000012766379626e+01,1.671278625726699829e-01,5.722038149833679199e-01
4.283000012769360865e+01,1.714716553688049316e-01,4.696909487247467041e-01
4.284000012772342103e+01,1.787984073162078857e-01,4.986663460731506348e-01
4.285000012775324052e+01,1.734505593776702881e-01,4.539212286472320557e-01
4.286000012778305290e+01,1.736089438199996948e-01,3.663202822208404541e-01
4.287000012781286529e+01,1.713245809078216553e-01,4.515689015388488770e-01
4.288000012784267767e+01,1.784141808748245239e-01,4.590064585208892822e-01
4.289000012787249005e+01,1.710427850484848022e-01,5.101877450942993164e-01
4.290000012790230954e+01,1.883638799190521240e-01,5.654074549674987793e-01
4.291000012793212193e+01,1.797386407852172852e-01,4.532665908336639404e-01
4.292000012796193431e+01,1.828228831291198730e-01,5.802854299545288086e-01
4.293000012799174669e+01,1.725709140300750732e-01,6.008524894714355469e-01
4.294000012802156618e+01,1.738467216491699219e-01,4.711056053638458252e-01
4.295000012805137857e+01,1.727038621902465820e-01,4.240455031394958496e-01
4.296000012808119095e+01,1.923781633377075195e-01,5.730151534080505371e-01
4.297000012811100333e+01,1.821782141923904419e-01,4.583758711814880371e-01
4.298000012814082282e+01,1.803932189941406250e-01,4.874283075332641602e-01
4.299000012817063521e+01,1.832369118928909302e-01,4.767857491970062256e-01
4.300000012820044759e+01,1.831076443195343018e-01,4.050931334495544434e-01
4.301000012823025997e+01,1.852899491786956787e-01,5.301885604858398438e-01
4.302000012826007946e+01,1.853518038988113403e-01,5.511275529861450195e-01
4.303000012828989185e+01,1.682415157556533813e-01,4.119107127189636230e-01
4.304000012831970423e+01,1.710838079452514648e-01,4.796610772609710693e-01
4.305000012834951661e+01,1.691535562276840210e-01,5.361401438713073730e-01
4.306000012837932900e+01,1.697715669870376587e-01,5.201485753059387207e-01
4.307000012840914849e+01,1.729868650436401367e-01,4.968438148498535156e-01
4.308000012843896087e+01,1.758706122636795044e-01,5.090844035148620605e-01
4.309000012846877326e+01,1.747206002473831177e-01,4.874693453311920166e-01
4.310000012849858564e+01,1.743421703577041626e-01,5.039813518524169922e-01
4.311000012852840513e+01,1.682780683040618896e-01,4.490685164928436279e-01
4.312000012855821751e+01,1.715066581964492798e-01,4.984536767005920410e-01
4.313000012858802990e+01,1.680516153573989868e-01,4.083166420459747314e-01
4.314000012861784228e+01,1.765294373035430908e-01,4.640635251998901367e-01
4.315000012864766177e+01,1.864139139652252197e-01,4.764773547649383545e-01
4.316000012867747415e+01,1.716690510511398315e-01,4.557583034038543701e-01
4.317000012870728654e+01,1.762246489524841309e-01,5.991005301475524902e-01
4.318000012873709892e+01,1.745880097150802612e-01,5.424119234085083008e-01
4.319000012876691841e+01,1.710274815559387207e-01,5.596305727958679199e-01
4.320000012879673079e+01,1.726937144994735718e-01,5.256507396697998047e-01
4.321000012882654318e+01,1.679065376520156860e-01,4.893203377723693848e-01
4.322000012885635556e+01,1.789320558309555054e-01,5.351126194000244141e-01
4.323000012888616794e+01,1.825201064348220825e-01,4.464634060859680176e-01
4.324000012891598743e+01,1.717089265584945679e-01,5.063325166702270508e-01
4.325000012894579982e+01,1.778167188167572021e-01,5.888080000877380371e-01
4.326000012897561220e+01,1.796758472919464111e-01,4.670049548149108887e-01
4.327000012900542458e+01,1.759260147809982300e-01,5.315724611282348633e-01
4.328000012903524407e+01,1.748867630958557129e-01,5.182367563247680664e-01
4.329000012906505646e+01,1.767993569374084473e-01,5.527840852737426758e-01
4.330000012909486884e+01,1.730390489101409912e-01,4.968742132186889648e-01
4.331000012912468122e+01,1.804840862751007080e-01,4.565309882164001465e-01
4.332000012915450071e+01,1.693640351295471191e-01,5.334970355033874512e-01
4.333000012918431310e+01,1.771718859672546387e-01,4.586307406425476074e-01
4.334000012921412548e+01,1.678367257118225098e-01,4.722607135772705078e-01
4.335000012924393786e+01,1.671855747699737549e-01,5.102393627166748047e-01
4.336000012927375735e+01,1.764098554849624634e-01,5.540957450866699219e-01
4.337000012930356974e+01,1.871297508478164673e-01,5.332419872283935547e-01
4.338000012933338212e+01,1.689506173133850098e-01,4.332894980907440186e-01
4.339000012936319450e+01,1.820537894964218140e-01,5.976358652114868164e-01
4.340000012939300689e+01,1.701561808586120605e-01,4.925713539123535156e-01
4.341000012942282638e+01,1.802204549312591553e-01,5.363968014717102051e-01
4.342000012945263876e+01,1.736421585083007812e-01,5.147410035133361816e-01
4.343000012948245114e+01,1.760672926902770996e-01,5.291693806648254395e-01
4.344000012951226353e+01,1.724395751953125000e-01,4.395811855792999268e-01
4.345000012954208302e+01,1.678513884544372559e-01,4.519140124320983887e-01
4.346000012957189540e+01,1.776167005300521851e-01,4.311318397521972656e-01
4.347000012960170778e+01,1.745780110359191895e-01,5.398773550987243652e-01
4.348000012963152017e+01,1.708491891622543335e-01,4.412856698036193848e-01
4.349000012966133966e+01,1.704166531562805176e-01,5.750057101249694824e-01
4.350000012969115204e+01,1.751826703548431396e-01,5.362632870674133301e-01
4.351000012972096442e+01,1.754638999700546265e-01,4.814570248126983643e-01
4.352000012975077681e+01,1.716871261596679688e-01,4.458911418914794922e-01
4.353000012978059630e+01,1.773664653301239014e-01,4.632935822010040283e-01
4.354000012981040868e+01,1.849015951156616211e-01,5.185425281524658203e-01
4.355000012984022106e+01,1.755371093750000000e-01,4.984411001205444336e-01
4.356000012987003345e+01,1.751187890768051147e-01,4.363670051097869873e-01
4.357000012989984583e+01,1.712841838598251343e-01,5.146634578704833984e-01
4.358000012992966532e+01,1.729563027620315552e-01,4.920192956924438477e-01
4.359000012995947770e+01,1.748795062303543091e-01,4.853110611438751221e-01
4.360000012998929009e+01,1.728860139846801758e-01,4.186078011989593506e-01
4.361000013001910247e+01,1.756674349308013916e-01,4.485692679882049561e-01
4.362000013004892196e+01,1.693706959486007690e-01,4.194953739643096924e-01
4.363000013007873434e+01,1.795227378606796265e-01,4.717908799648284912e-01
4.364000013010854673e+01,1.764848381280899048e-01,5.586562752723693848e-01
4.365000013013835911e+01,1.756049543619155884e-01,5.007527470588684082e-01
4.366000013016817860e+01,1.712120324373245239e-01,5.330244302749633789e-01
