time_ns,n_channel_water,n_ww_hbonds
4.324000012891598743e+01,2.500000000000000000e+01,3.200000000000000000e+01
4.325000012894579982e+01,2.300000000000000000e+01,3.500000000000000000e+01
4.326000012897561220e+01,2.600000000000000000e+01,3.300000000000000000e+01
4.327000012900542458e+01,2.600000000000000000e+01,3.200000000000000000e+01
4.328000012903524407e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.329000012906505646e+01,2.600000000000000000e+01,3.300000000000000000e+01
4.330000012909486884e+01,2.600000000000000000e+01,2.900000000000000000e+01
4.331000012912468122e+01,2.600000000000000000e+01,3.300000000000000000e+01
4.332000012915450071e+01,2.700000000000000000e+01,3.400000000000000000e+01
4.333000012918431310e+01,2.700000000000000000e+01,3.300000000000000000e+01
4.334000012921412548e+01,2.700000000000000000e+01,3.000000000000000000e+01
4.335000012924393786e+01,2.400000000000000000e+01,2.800000000000000000e+01
4.336000012927375735e+01,2.700000000000000000e+01,3.100000000000000000e+01
4.337000012930356974e+01,2.800000000000000000e+01,3.300000000000000000e+01
4.338000012933338212e+01,2.700000000000000000e+01,3.400000000000000000e+01
4.339000012936319450e+01,2.900000000000000000e+01,3.500000000000000000e+01
4.340000012939300689e+01,2.700000000000000000e+01,2.700000000000000000e+01
4.341000012942282638e+01,2.800000000000000000e+01,3.300000000000000000e+01
4.342000012945263876e+01,2.600000000000000000e+01,2.700000000000000000e+01
4.343000012948245114e+01,2.700000000000000000e+01,3.300000000000000000e+01
4.344000012951226353e+01,2.500000000000000000e+01,2.800000000000000000e+01
4.345000012954208302e+01,2.800000000000000000e+01,3.400000000000000000e+01
4.346000012957189540e+01,2.800000000000000000e+01,3.500000000000000000e+01
4.347000012960170778e+01,2.700000000000000000e+01,3.000000000000000000e+01
4.348000012963152017e+01,2.800000000000000000e+01,3.300000000000000000e+01
4.349000012966133966e+01,3.300000000000000000e+01,4.100000000000000000e+01
4.350000012969115204e+01,2.800000000000000000e+01,3.000000000000000000e+01
4.351000012972096442e+01,2.700000000000000000e+01,3.400000000000000000e+01
4.352000012975077681e+01,2.800000000000000000e+01,3.600000000000000000e+01
4.353000012978059630e+01,2.600000000000000000e+01,3.300000000000000000e+01
4.354000012981040868e+01,2.700000000000000000e+01,2.900000000000000000e+01
4.355000012984022106e+01,2.600000000000000000e+01,3.500000000000000000e+01
4.356000012987003345e+01,2.700000000000000000e+01,3.400000000000000000e+01
4.357000012989984583e+01,2.700000000000000000e+01,2.900000000000000000e+01
4.358000012992966532e+01,3.100000000000000000e+01,3.500000000000000000e+01
4.359000012995947770e+01,2.600000000000000000e+01,3.000000000000000000e+01
4.360000012998929009e+01,2.700000000000000000e+01,3.600000000000000000e+01
4.361000013001910247e+01,2.300000000000000000e+01,2.400000000000000000e+01
4.362000013004892196e+01,2.900000000000000000e+01,4.000000000000000000e+01
4.363000013007873434e+01,2.800000000000000000e+01,3.100000000000000000e+01
4.364000013010854673e+01,2.700000000000000000e+01,3.000000000000000000e+01
4.365000013013835911e+01,2.500000000000000000e+01,2.800000000000000000e+01
4.366000013016817860e+01,2.800000000000000000e+01,3.100000000000000000e+01
4.367000013019799098e+01,2.900000000000000000e+01,3.300000000000000000e+01
4.368000013022780337e+01,3.000000000000000000e+01,4.100000000000000000e+01
4.369000013025761575e+01,2.900000000000000000e+01,3.600000000000000000e+01
4.370000013028743524e+01,2.700000000000000000e+01,3.300000000000000000e+01
4.371000013031724762e+01,2.600000000000000000e+01,3.100000000000000000e+01
4.372000013034706001e+01,2.600000000000000000e+01,3.000000000000000000e+01
4.373000013037687239e+01,2.700000000000000000e+01,2.600000000000000000e+01
4.374000013040668478e+01,2.900000000000000000e+01,3.200000000000000000e+01
4.375000013043650426e+01,2.700000000000000000e+01,2.900000000000000000e+01
4.376000013046631665e+01,3.000000000000000000e+01,3.600000000000000000e+01
4.377000013049612903e+01,3.000000000000000000e+01,3.800000000000000000e+01
4.378000013052594142e+01,2.600000000000000000e+01,3.100000000000000000e+01
4.379000013055576090e+01,2.700000000000000000e+01,2.900000000000000000e+01
4.380000013058557329e+01,2.300000000000000000e+01,3.000000000000000000e+01
4.381000013061538567e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.382000013064519806e+01,2.600000000000000000e+01,2.900000000000000000e+01
4.383000013067501754e+01,2.600000000000000000e+01,3.200000000000000000e+01
4.384000013070482993e+01,2.600000000000000000e+01,2.500000000000000000e+01
4.385000013073464231e+01,2.400000000000000000e+01,2.600000000000000000e+01
4.386000013076445470e+01,2.500000000000000000e+01,2.500000000000000000e+01
4.387000013079427418e+01,2.100000000000000000e+01,2.200000000000000000e+01
4.388000013082408657e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.389000013085389895e+01,2.300000000000000000e+01,2.400000000000000000e+01
4.390000013088371134e+01,2.300000000000000000e+01,2.500000000000000000e+01
4.391000013091353082e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.392000013094334321e+01,2.200000000000000000e+01,2.400000000000000000e+01
4.393000013097315559e+01,2.400000000000000000e+01,2.800000000000000000e+01
4.394000013100296798e+01,2.600000000000000000e+01,2.800000000000000000e+01
4.395000013103278036e+01,2.500000000000000000e+01,3.200000000000000000e+01
4.396000013106259985e+01,2.500000000000000000e+01,2.600000000000000000e+01
4.397000013109241223e+01,2.600000000000000000e+01,2.600000000000000000e+01
4.398000013112222462e+01,2.300000000000000000e+01,2.700000000000000000e+01
4.399000013115203700e+01,2.500000000000000000e+01,2.600000000000000000e+01
4.400000013118185649e+01,2.500000000000000000e+01,2.700000000000000000e+01
4.401000013121166887e+01,2.100000000000000000e+01,2.600000000000000000e+01
4.402000013124148126e+01,2.500000000000000000e+01,2.800000000000000000e+01
4.403000013127129364e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.404000013130111313e+01,2.600000000000000000e+01,2.800000000000000000e+01
4.405000013133092551e+01,2.600000000000000000e+01,2.900000000000000000e+01
4.406000013136073790e+01,2.300000000000000000e+01,2.700000000000000000e+01
4.407000013139055028e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.408000013142036977e+01,2.600000000000000000e+01,2.600000000000000000e+01
4.409000013145018215e+01,2.600000000000000000e+01,3.200000000000000000e+01
4.410000013147999454e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.411000013150980692e+01,2.600000000000000000e+01,3.200000000000000000e+01
4.412000013153961930e+01,2.600000000000000000e+01,3.800000000000000000e+01
4.413000013156943879e+01,2.700000000000000000e+01,2.800000000000000000e+01
4.414000013159925118e+01,2.500000000000000000e+01,3.100000000000000000e+01
4.415000013162906356e+01,2.800000000000000000e+01,3.500000000000000000e+01
4.416000013165887594e+01,2.800000000000000000e+01,3.300000000000000000e+01
4.417000013168869543e+01,2.600000000000000000e+01,2.800000000000000000e+01
4.418000013171850782e+01,2.800000000000000000e+01,3.400000000000000000e+01
4.419000013174832020e+01,2.500000000000000000e+01,2.600000000000000000e+01
4.420000013177813258e+01,2.000000000000000000e+01,2.300000000000000000e+01
4.421000013180795207e+01,2.100000000000000000e+01,2.500000000000000000e+01
4.422000013183776446e+01,2.500000000000000000e+01,3.200000000000000000e+01
4.423000013186757684e+01,2.800000000000000000e+01,3.700000000000000000e+01
4.424000013189738922e+01,2.300000000000000000e+01,2.500000000000000000e+01
4.425000013192720871e+01,2.600000000000000000e+01,3.400000000000000000e+01
4.426000013195702110e+01,2.400000000000000000e+01,2.800000000000000000e+01
4.427000013198683348e+01,2.500000000000000000e+01,2.800000000000000000e+01
4.428000013201664586e+01,2.700000000000000000e+01,3.100000000000000000e+01
4.429000013204645825e+01,2.500000000000000000e+01,2.600000000000000000e+01
4.430000013207627774e+01,2.700000000000000000e+01,3.100000000000000000e+01
4.431000013210609012e+01,2.300000000000000000e+01,2.200000000000000000e+01
4.432000013213590250e+01,2.800000000000000000e+01,3.300000000000000000e+01
4.433000013216571489e+01,2.600000000000000000e+01,3.200000000000000000e+01
4.434000013219553438e+01,2.600000000000000000e+01,3.500000000000000000e+01
4.435000013222534676e+01,2.600000000000000000e+01,2.000000000000000000e+01
4.436000013225515914e+01,2.100000000000000000e+01,1.900000000000000000e+01
4.437000013228497153e+01,2.400000000000000000e+01,2.600000000000000000e+01
4.438000013231479102e+01,2.700000000000000000e+01,2.700000000000000000e+01
4.439000013234460340e+01,2.500000000000000000e+01,3.000000000000000000e+01
4.440000013237441578e+01,2.800000000000000000e+01,3.500000000000000000e+01
4.441000013240422817e+01,3.200000000000000000e+01,4.200000000000000000e+01
4.442000013243404766e+01,2.900000000000000000e+01,4.000000000000000000e+01
4.443000013246386004e+01,2.700000000000000000e+01,3.500000000000000000e+01
4.444000013249367242e+01,2.600000000000000000e+01,3.200000000000000000e+01
4.445000013252348481e+01,2.400000000000000000e+01,3.000000000000000000e+01
4.446000013255329719e+01,2.500000000000000000e+01,3.000000000000000000e+01
4.447000013258311668e+01,2.600000000000000000e+01,3.000000000000000000e+01
4.448000013261292906e+01,2.400000000000000000e+01,2.800000000000000000e+01
4.449000013264274145e+01,2.300000000000000000e+01,2.600000000000000000e+01
4.450000013267255383e+01,2.700000000000000000e+01,3.000000000000000000e+01
4.451000013270237332e+01,2.400000000000000000e+01,2.700000000000000000e+01
4.452000013273218570e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.453000013276199809e+01,2.400000000000000000e+01,2.300000000000000000e+01
4.454000013279181047e+01,2.500000000000000000e+01,2.700000000000000000e+01
4.455000013282162996e+01,2.400000000000000000e+01,2.600000000000000000e+01
4.456000013285144234e+01,2.500000000000000000e+01,2.600000000000000000e+01
4.457000013288125473e+01,2.500000000000000000e+01,2.100000000000000000e+01
4.458000013291106711e+01,2.500000000000000000e+01,2.500000000000000000e+01
4.459000013294088660e+01,2.900000000000000000e+01,3.000000000000000000e+01
4.460000013297069898e+01,2.500000000000000000e+01,2.300000000000000000e+01
4.461000013300051137e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.462000013303032375e+01,2.500000000000000000e+01,3.000000000000000000e+01
4.463000013306013614e+01,2.400000000000000000e+01,2.400000000000000000e+01
4.464000013308995563e+01,2.300000000000000000e+01,2.500000000000000000e+01
4.465000013311976801e+01,2.700000000000000000e+01,3.100000000000000000e+01
4.466000013314958039e+01,2.400000000000000000e+01,2.500000000000000000e+01
4.467000013317939278e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.468000013320921227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.469000013323902465e+01,2.100000000000000000e+01,2.000000000000000000e+01
4.470000013326883703e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.471000013329864942e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.472000013332846891e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.473000013335828129e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.474000013338809367e+01,2.400000000000000000e+01,2.600000000000000000e+01
4.475000013341790606e+01,2.100000000000000000e+01,1.800000000000000000e+01
4.476000013344772555e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.477000013347753793e+01,2.400000000000000000e+01,2.400000000000000000e+01
4.478000013350735031e+01,2.200000000000000000e+01,2.400000000000000000e+01
4.479000013353716270e+01,2.400000000000000000e+01,2.500000000000000000e+01
4.480000013356697508e+01,2.100000000000000000e+01,2.300000000000000000e+01
4.481000013359679457e+01,2.100000000000000000e+01,2.200000000000000000e+01
4.482000013362660695e+01,2.300000000000000000e+01,2.900000000000000000e+01
4.483000013365641934e+01,2.200000000000000000e+01,2.400000000000000000e+01
4.484000013368623172e+01,2.400000000000000000e+01,2.600000000000000000e+01
4.485000013371605121e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.486000013374586359e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.487000013377567598e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.488000013380548836e+01,2.200000000000000000e+01,1.900000000000000000e+01
4.489000013383530785e+01,2.100000000000000000e+01,2.400000000000000000e+01
4.490000013386512023e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.491000013389493262e+01,2.100000000000000000e+01,2.200000000000000000e+01
4.492000013392474500e+01,1.700000000000000000e+01,2.000000000000000000e+01
4.493000013395456449e+01,1.900000000000000000e+01,2.100000000000000000e+01
4.494000013398437687e+01,1.800000000000000000e+01,1.700000000000000000e+01
4.495000013401418926e+01,1.900000000000000000e+01,1.600000000000000000e+01
4.496000013404400164e+01,2.300000000000000000e+01,2.100000000000000000e+01
4.497000013407381402e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.498000013410363351e+01,2.000000000000000000e+01,1.900000000000000000e+01
4.499000013413344590e+01,1.600000000000000000e+01,1.600000000000000000e+01
4.500000013416325828e+01,2.000000000000000000e+01,1.900000000000000000e+01
4.501000013419307066e+01,2.100000000000000000e+01,2.400000000000000000e+01
4.502000013422289015e+01,1.900000000000000000e+01,1.900000000000000000e+01
4.503000013425270254e+01,1.800000000000000000e+01,1.700000000000000000e+01
4.504000013428251492e+01,1.800000000000000000e+01,1.900000000000000000e+01
4.505000013431232730e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.506000013434214679e+01,1.700000000000000000e+01,1.600000000000000000e+01
4.507000013437195918e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.508000013440177156e+01,2.000000000000000000e+01,2.300000000000000000e+01
4.509000013443158394e+01,1.900000000000000000e+01,2.100000000000000000e+01
4.510000013446140343e+01,2.000000000000000000e+01,1.900000000000000000e+01
4.511000013449121582e+01,1.800000000000000000e+01,1.800000000000000000e+01
4.512000013452102820e+01,1.900000000000000000e+01,2.300000000000000000e+01
4.513000013455084058e+01,1.700000000000000000e+01,2.000000000000000000e+01
4.514000013458065297e+01,1.700000000000000000e+01,1.900000000000000000e+01
4.515000013461047246e+01,1.900000000000000000e+01,2.000000000000000000e+01
4.516000013464028484e+01,1.900000000000000000e+01,2.000000000000000000e+01
4.517000013467009722e+01,2.000000000000000000e+01,2.600000000000000000e+01
4.518000013469990961e+01,2.100000000000000000e+01,2.800000000000000000e+01
4.519000013472972910e+01,2.100000000000000000e+01,2.500000000000000000e+01
4.520000013475954148e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.521000013478935387e+01,2.000000000000000000e+01,2.500000000000000000e+01
4.522000013481916625e+01,2.000000000000000000e+01,2.100000000000000000e+01
4.523000013484898574e+01,2.000000000000000000e+01,2.200000000000000000e+01
4.524000013487879812e+01,1.900000000000000000e+01,2.300000000000000000e+01
4.525000013490861051e+01,1.800000000000000000e+01,2.300000000000000000e+01
4.526000013493842289e+01,2.100000000000000000e+01,2.300000000000000000e+01
4.527000013496824238e+01,2.100000000000000000e+01,2.300000000000000000e+01
4.528000013499805476e+01,1.800000000000000000e+01,1.700000000000000000e+01
4.529000013502786715e+01,1.900000000000000000e+01,1.900000000000000000e+01
4.530000013505767953e+01,2.200000000000000000e+01,2.500000000000000000e+01
4.531000013508749191e+01,1.900000000000000000e+01,2.100000000000000000e+01
4.532000013511731140e+01,2.100000000000000000e+01,2.200000000000000000e+01
4.533000013514712379e+01,2.100000000000000000e+01,2.000000000000000000e+01
4.534000013517693617e+01,2.200000000000000000e+01,2.900000000000000000e+01
4.535000013520674855e+01,2.200000000000000000e+01,2.300000000000000000e+01
4.536000013523656804e+01,1.900000000000000000e+01,1.900000000000000000e+01
4.537000013526638043e+01,2.400000000000000000e+01,2.300000000000000000e+01
4.538000013529619281e+01,2.200000000000000000e+01,2.400000000000000000e+01
4.539000013532600519e+01,2.100000000000000000e+01,2.400000000000000000e+01
4.540000013535582468e+01,2.300000000000000000e+01,2.400000000000000000e+01
4.541000013538563707e+01,2.300000000000000000e+01,2.700000000000000000e+01
4.542000013541544945e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.543000013544526183e+01,2.300000000000000000e+01,2.200000000000000000e+01
4.544000013547508132e+01,2.000000000000000000e+01,2.200000000000000000e+01
4.545000013550489371e+01,2.000000000000000000e+01,2.000000000000000000e+01
4.546000013553470609e+01,2.100000000000000000e+01,2.700000000000000000e+01
4.547000013556451847e+01,1.900000000000000000e+01,2.200000000000000000e+01
4.548000013559433086e+01,1.700000000000000000e+01,2.000000000000000000e+01
4.549000013562415035e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.550000013565396273e+01,2.200000000000000000e+01,2.500000000000000000e+01
4.551000013568377511e+01,2.100000000000000000e+01,2.600000000000000000e+01
4.552000013571358750e+01,2.000000000000000000e+01,2.300000000000000000e+01
4.553000013574340699e+01,1.900000000000000000e+01,2.000000000000000000e+01
4.554000013577321937e+01,1.900000000000000000e+01,2.000000000000000000e+01
4.555000013580303175e+01,2.000000000000000000e+01,1.800000000000000000e+01
4.556000013583284414e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.557000013586266363e+01,2.100000000000000000e+01,2.300000000000000000e+01
4.558000013589247601e+01,2.100000000000000000e+01,1.900000000000000000e+01
4.559000013592228839e+01,1.900000000000000000e+01,1.500000000000000000e+01
4.560000013595210078e+01,2.300000000000000000e+01,2.700000000000000000e+01
4.561000013598192027e+01,2.100000000000000000e+01,1.900000000000000000e+01
4.562000013601173265e+01,2.300000000000000000e+01,2.600000000000000000e+01
4.563000013604154503e+01,2.100000000000000000e+01,2.000000000000000000e+01
4.564000013607135742e+01,2.100000000000000000e+01,2.200000000000000000e+01
4.565000013610116980e+01,2.000000000000000000e+01,1.700000000000000000e+01
4.566000013613098929e+01,2.100000000000000000e+01,2.300000000000000000e+01
4.567000013616080167e+01,2.000000000000000000e+01,1.900000000000000000e+01
4.568000013619061406e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.569000013622042644e+01,2.600000000000000000e+01,2.600000000000000000e+01
4.570000013625024593e+01,1.900000000000000000e+01,2.100000000000000000e+01
4.571000013628005831e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.572000013630987070e+01,2.200000000000000000e+01,1.900000000000000000e+01
4.573000013633968308e+01,2.000000000000000000e+01,1.900000000000000000e+01
4.574000013636950257e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.575000013639931495e+01,2.100000000000000000e+01,2.000000000000000000e+01
4.576000013642912734e+01,2.000000000000000000e+01,1.600000000000000000e+01
4.577000013645893972e+01,2.300000000000000000e+01,2.400000000000000000e+01
4.578000013648875921e+01,2.600000000000000000e+01,2.300000000000000000e+01
4.579000013651857159e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.580000013654838398e+01,1.800000000000000000e+01,1.700000000000000000e+01
4.581000013657819636e+01,2.000000000000000000e+01,2.000000000000000000e+01
4.582000013660800875e+01,2.400000000000000000e+01,2.500000000000000000e+01
4.583000013663782823e+01,2.200000000000000000e+01,2.800000000000000000e+01
4.584000013666764062e+01,2.200000000000000000e+01,2.200000000000000000e+01
4.585000013669745300e+01,2.000000000000000000e+01,1.900000000000000000e+01
4.586000013672726539e+01,2.100000000000000000e+01,1.500000000000000000e+01
4.587000013675708487e+01,1.600000000000000000e+01,1.600000000000000000e+01
4.588000013678689726e+01,2.000000000000000000e+01,2.000000000000000000e+01
4.589000013681670964e+01,2.200000000000000000e+01,2.400000000000000000e+01
4.590000013684652203e+01,2.100000000000000000e+01,1.800000000000000000e+01
4.591000013687634151e+01,2.100000000000000000e+01,2.200000000000000000e+01
4.592000013690615390e+01,2.100000000000000000e+01,2.300000000000000000e+01
4.593000013693596628e+01,1.800000000000000000e+01,1.600000000000000000e+01
4.594000013696577867e+01,1.800000000000000000e+01,1.600000000000000000e+01
4.595000013699559815e+01,2.000000000000000000e+01,2.100000000000000000e+01
4.596000013702541054e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.597000013705522292e+01,1.700000000000000000e+01,1.700000000000000000e+01
4.598000013708503531e+01,2.200000000000000000e+01,2.500000000000000000e+01
4.599000013711485479e+01,2.100000000000000000e+01,2.100000000000000000e+01
4.600000013714466718e+01,2.200000000000000000e+01,2.200000000000000000e+01
4.601000013717447956e+01,1.900000000000000000e+01,1.600000000000000000e+01
4.602000013720429195e+01,2.000000000000000000e+01,1.700000000000000000e+01
4.603000013723410433e+01,2.100000000000000000e+01,1.900000000000000000e+01
4.604000013726392382e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.605000013729373620e+01,1.900000000000000000e+01,1.600000000000000000e+01
4.606000013732354859e+01,2.000000000000000000e+01,2.300000000000000000e+01
4.607000013735336097e+01,1.900000000000000000e+01,1.600000000000000000e+01
4.608000013738318046e+01,2.200000000000000000e+01,2.600000000000000000e+01
4.609000013741299284e+01,1.800000000000000000e+01,1.500000000000000000e+01
4.610000013744280523e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.611000013747261761e+01,2.000000000000000000e+01,2.200000000000000000e+01
4.612000013750243710e+01,2.500000000000000000e+01,2.900000000000000000e+01
4.613000013753224948e+01,2.200000000000000000e+01,2.700000000000000000e+01
4.614000013756206187e+01,2.300000000000000000e+01,2.700000000000000000e+01
4.615000013759187425e+01,2.200000000000000000e+01,1.800000000000000000e+01
4.616000013762169374e+01,2.200000000000000000e+01,1.900000000000000000e+01
4.617000013765150612e+01,2.200000000000000000e+01,2.100000000000000000e+01
4.618000013768131851e+01,2.400000000000000000e+01,2.500000000000000000e+01
4.619000013771113089e+01,2.200000000000000000e+01,2.000000000000000000e+01
4.620000013774094327e+01,2.100000000000000000e+01,1.700000000000000000e+01
4.621000013777076276e+01,2.000000000000000000e+01,1.800000000000000000e+01
4.622000013780057515e+01,2.200000000000000000e+01,1.900000000000000000e+01
4.623000013783038753e+01,2.200000000000000000e+01,1.700000000000000000e+01
4.624000013786019991e+01,2.300000000000000000e+01,2.500000000000000000e+01
4.625000013789001940e+01,1.900000000000000000e+01,2.000000000000000000e+01
4.626000013791983179e+01,1.600000000000000000e+01,2.000000000000000000e+01
4.627000013794964417e+01,1.700000000000000000e+01,1.700000000000000000e+01
4.628000013797945655e+01,1.800000000000000000e+01,1.900000000000000000e+01
4.629000013800927604e+01,2.300000000000000000e+01,2.100000000000000000e+01
4.630000013803908843e+01,1.900000000000000000e+01,1.700000000000000000e+01
4.631000013806890081e+01,1.800000000000000000e+01,1.600000000000000000e+01
4.632000013809871319e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.633000013812853268e+01,2.000000000000000000e+01,1.600000000000000000e+01
4.634000013815834507e+01,1.700000000000000000e+01,1.500000000000000000e+01
4.635000013818815745e+01,1.400000000000000000e+01,1.300000000000000000e+01
4.636000013821796983e+01,1.700000000000000000e+01,1.300000000000000000e+01
4.637000013824778222e+01,1.700000000000000000e+01,1.600000000000000000e+01
4.638000013827760171e+01,1.500000000000000000e+01,1.500000000000000000e+01
4.639000013830741409e+01,1.700000000000000000e+01,2.000000000000000000e+01
4.640000013833722647e+01,2.000000000000000000e+01,1.800000000000000000e+01
4.641000013836703886e+01,1.800000000000000000e+01,1.800000000000000000e+01
4.642000013839685835e+01,1.800000000000000000e+01,1.400000000000000000e+01
4.643000013842667073e+01,1.800000000000000000e+01,1.600000000000000000e+01
4.644000013845648311e+01,1.800000000000000000e+01,1.500000000000000000e+01
4.645000013848629550e+01,2.100000000000000000e+01,1.800000000000000000e+01
4.646000013851611499e+01,2.100000000000000000e+01,1.700000000000000000e+01
4.647000013854592737e+01,1.900000000000000000e+01,1.800000000000000000e+01
4.648000013857573975e+01,1.700000000000000000e+01,1.300000000000000000e+01
4.649000013860555214e+01,1.800000000000000000e+01,1.600000000000000000e+01
4.650000013863537163e+01,1.900000000000000000e+01,2.000000000000000000e+01
4.651000013866518401e+01,1.800000000000000000e+01,1.500000000000000000e+01
4.652000013869499639e+01,2.100000000000000000e+01,2.000000000000000000e+01
4.653000013872480878e+01,1.800000000000000000e+01,1.500000000000000000e+01
4.654000013875462116e+01,1.800000000000000000e+01,2.000000000000000000e+01
4.655000013878444065e+01,1.700000000000000000e+01,1.700000000000000000e+01
4.656000013881425303e+01,1.900000000000000000e+01,2.000000000000000000e+01
4.657000013884406542e+01,1.700000000000000000e+01,1.800000000000000000e+01
4.658000013887387780e+01,1.800000000000000000e+01,1.400000000000000000e+01
4.659000013890369729e+01,1.600000000000000000e+01,1.400000000000000000e+01
4.660000013893350967e+01,1.600000000000000000e+01,1.700000000000000000e+01
4.661000013896332206e+01,1.700000000000000000e+01,1.900000000000000000e+01
4.662000013899313444e+01,2.000000000000000000e+01,1.800000000000000000e+01
4.663000013902295393e+01,1.900000000000000000e+01,1.900000000000000000e+01
4.664000013905276631e+01,2.100000000000000000e+01,2.300000000000000000e+01
4.665000013908257870e+01,1.600000000000000000e+01,1.400000000000000000e+01
4.666000013911239108e+01,1.800000000000000000e+01,1.300000000000000000e+01
4.667000013914221057e+01,1.800000000000000000e+01,1.400000000000000000e+01
4.668000013917202295e+01,1.700000000000000000e+01,1.300000000000000000e+01
4.669000013920183534e+01,1.800000000000000000e+01,1.600000000000000000e+01
4.670000013923164772e+01,1.500000000000000000e+01,1.700000000000000000e+01
4.671000013926146011e+01,1.600000000000000000e+01,1.400000000000000000e+01
4.672000013929127959e+01,1.600000000000000000e+01,1.800000000000000000e+01
4.673000013932109198e+01,1.900000000000000000e+01,1.900000000000000000e+01
4.674000013935090436e+01,1.600000000000000000e+01,1.400000000000000000e+01
4.675000013938071675e+01,1.700000000000000000e+01,1.500000000000000000e+01
4.676000013941053624e+01,1.900000000000000000e+01,1.900000000000000000e+01
4.677000013944034862e+01,1.600000000000000000e+01,1.500000000000000000e+01
4.678000013947016100e+01,1.700000000000000000e+01,1.300000000000000000e+01
4.679000013949997339e+01,1.700000000000000000e+01,1.400000000000000000e+01
4.680000013952979288e+01,1.700000000000000000e+01,1.400000000000000000e+01
4.681000013955960526e+01,1.700000000000000000e+01,1.700000000000000000e+01
4.682000013958941764e+01,1.700000000000000000e+01,1.500000000000000000e+01
4.683000013961923003e+01,1.700000000000000000e+01,1.400000000000000000e+01
4.684000013964904952e+01,1.700000000000000000e+01,1.400000000000000000e+01
4.685000013967886190e+01,1.400000000000000000e+01,1.200000000000000000e+01
4.686000013970867428e+01,1.700000000000000000e+01,1.300000000000000000e+01
4.687000013973848667e+01,1.700000000000000000e+01,1.600000000000000000e+01
4.688000013976829905e+01,1.600000000000000000e+01,1.600000000000000000e+01
4.689000013979811854e+01,1.500000000000000000e+01,1.200000000000000000e+01
4.690000013982793092e+01,1.900000000000000000e+01,1.500000000000000000e+01
4.691000013985774331e+01,1.800000000000000000e+01,1.900000000000000000e+01
4.692000013988755569e+01,1.900000000000000000e+01,1.900000000000000000e+01
4.693000013991737518e+01,1.600000000000000000e+01,1.600000000000000000e+01
4.694000013994718756e+01,1.800000000000000000e+01,1.800000000000000000e+01
4.695000013997699995e+01,1.600000000000000000e+01,1.200000000000000000e+01
4.696000014000681233e+01,1.700000000000000000e+01,1.200000000000000000e+01
4.697000014003663182e+01,1.600000000000000000e+01,1.200000000000000000e+01
4.698000014006644420e+01,1.800000000000000000e+01,1.000000000000000000e+01
4.699000014009625659e+01,1.500000000000000000e+01,1.300000000000000000e+01
4.700000014012606897e+01,1.500000000000000000e+01,1.200000000000000000e+01
4.701000014015588846e+01,1.600000000000000000e+01,1.500000000000000000e+01
4.702000014018570084e+01,1.900000000000000000e+01,1.600000000000000000e+01
4.703000014021551323e+01,1.500000000000000000e+01,1.100000000000000000e+01
4.704000014024532561e+01,1.700000000000000000e+01,1.500000000000000000e+01
4.705000014027513799e+01,1.400000000000000000e+01,1.400000000000000000e+01
4.706000014030495748e+01,1.700000000000000000e+01,1.900000000000000000e+01
4.707000014033476987e+01,1.600000000000000000e+01,1.200000000000000000e+01
4.708000014036458225e+01,1.700000000000000000e+01,1.700000000000000000e+01
4.709000014039439463e+01,1.900000000000000000e+01,2.200000000000000000e+01
4.710000014042421412e+01,1.700000000000000000e+01,1.300000000000000000e+01
4.711000014045402651e+01,1.800000000000000000e+01,1.700000000000000000e+01
