lag_time_ns,msd_A2
1.164000003470356503e+01,3.456487312950878987e+01
1.165000003473337742e+01,3.456778129086344364e+01
1.166000003476318980e+01,3.457612971269471558e+01
1.167000003479300219e+01,3.457858072021826956e+01
1.168000003482282168e+01,3.458837103152982451e+01
1.169000003485263406e+01,3.459295984526551848e+01
1.170000003488244644e+01,3.460113792179288339e+01
1.171000003491225883e+01,3.460922808906550330e+01
1.172000003494207476e+01,3.460991544908800677e+01
1.173000003497189070e+01,3.461659168071447823e+01
1.174000003500170308e+01,3.461350740919294111e+01
1.175000003503151547e+01,3.461881468106619053e+01
1.176000003506133140e+01,3.462689126832022879e+01
1.177000003509114734e+01,3.462831036844016808e+01
1.178000003512095972e+01,3.463541741943099339e+01
1.179000003515077211e+01,3.463219031715873086e+01
1.180000003518058804e+01,3.464333862826893551e+01
1.181000003521040043e+01,3.464715344629551197e+01
1.182000003524021636e+01,3.465598519829194402e+01
1.183000003527002875e+01,3.465307776221981584e+01
1.184000003529984468e+01,3.465853298167442631e+01
1.185000003532965707e+01,3.465713049369625054e+01
1.186000003535947300e+01,3.466630759033491671e+01
1.187000003538928539e+01,3.466584222486440581e+01
1.188000003541910132e+01,3.466569358569244486e+01
1.189000003544891371e+01,3.465814628060300606e+01
1.190000003547872609e+01,3.466093969405751807e+01
1.191000003550854203e+01,3.466636814803609212e+01
1.192000003553835441e+01,3.466748001795064482e+01
1.193000003556817035e+01,3.466167983323778401e+01
1.194000003559798273e+01,3.467575350556460734e+01
1.195000003562779867e+01,3.468631611136265747e+01
1.196000003565761105e+01,3.467963211305973914e+01
1.197000003568742699e+01,3.468568443476004148e+01
1.198000003571723937e+01,3.469295641336239555e+01
1.199000003574705175e+01,3.469017437759101341e+01
1.200000003577686769e+01,3.468823825931850280e+01
1.201000003580668363e+01,3.469240723738341359e+01
1.202000003583649601e+01,3.469828248799686321e+01
1.203000003586630839e+01,3.471275976189735957e+01
1.204000003589612433e+01,3.470855052891963055e+01
1.205000003592594027e+01,3.471023910463281936e+01
1.206000003595575265e+01,3.471589461198239235e+01
1.207000003598556503e+01,3.472172862541546579e+01
1.208000003601538097e+01,3.472717211935633230e+01
1.209000003604519691e+01,3.473341790455796030e+01
1.210000003607500929e+01,3.474441906362741861e+01
1.211000003610482167e+01,3.475600826269665333e+01
1.212000003613463406e+01,3.475939079018321110e+01
1.213000003616445355e+01,3.477384853533926901e+01
1.214000003619426593e+01,3.478499487675160395e+01
1.215000003622407831e+01,3.478990273442601477e+01
1.216000003625389070e+01,3.480496312028385120e+01
1.217000003628371019e+01,3.480552220569794031e+01
1.218000003631352257e+01,3.481386421966806211e+01
1.219000003634333495e+01,3.482591832577170265e+01
1.220000003637314734e+01,3.483403510709644735e+01
1.221000003640296327e+01,3.483580239926341449e+01
1.222000003643277921e+01,3.484792271121777674e+01
1.223000003646259159e+01,3.485527380344004911e+01
1.224000003649240398e+01,3.485671593884423913e+01
1.225000003652221992e+01,3.486278394577325912e+01
1.226000003655203585e+01,3.486763791976344606e+01
1.227000003658184824e+01,3.487090626974112695e+01
1.228000003661166062e+01,3.488332087432775808e+01
1.229000003664147656e+01,3.489204711493582778e+01
1.230000003667128894e+01,3.490246024169512395e+01
1.231000003670110488e+01,3.491196745519289379e+01
1.232000003673091726e+01,3.491872237233074117e+01
1.233000003676073320e+01,3.492018194267065923e+01
1.234000003679054558e+01,3.492512399539791090e+01
1.235000003682036152e+01,3.493557354239060686e+01
1.236000003685017390e+01,3.493228410032621412e+01
1.237000003687998984e+01,3.493945101835492295e+01
1.238000003690980222e+01,3.493460821380964632e+01
1.239000003693961816e+01,3.493362946064392105e+01
1.240000003696943054e+01,3.493388713826163894e+01
1.241000003699924648e+01,3.493365234587320600e+01
1.242000003702905886e+01,3.493096327629400122e+01
1.243000003705887124e+01,3.492594155306236559e+01
1.244000003708868718e+01,3.492279649156599675e+01
1.245000003711849956e+01,3.492628323611796759e+01
1.246000003714831550e+01,3.493087372240159283e+01
1.247000003717812788e+01,3.493057839425037514e+01
1.248000003720794382e+01,3.492291996508475904e+01
1.249000003723775620e+01,3.492607485664141365e+01
1.250000003726757214e+01,3.493311206591540241e+01
1.251000003729738452e+01,3.493025617613390210e+01
1.252000003732719691e+01,3.493272738970199498e+01
1.253000003735701284e+01,3.493237399339979277e+01
1.254000003738682878e+01,3.493068711421431516e+01
1.255000003741664116e+01,3.493005200549125533e+01
1.256000003744645355e+01,3.492448141130811479e+01
1.257000003747626948e+01,3.493059106319943652e+01
1.258000003750608542e+01,3.493411188573534076e+01
1.259000003753589780e+01,3.493268119755236967e+01
1.260000003756571019e+01,3.492669984399910277e+01
1.261000003759552257e+01,3.493134892737720776e+01
1.262000003762534206e+01,3.492009210144003362e+01
1.263000003765515444e+01,3.493295605604759402e+01
1.264000003768496683e+01,3.492881765764364843e+01
1.265000003771477921e+01,3.492077197755374129e+01
1.266000003774459870e+01,3.492676531021081132e+01
1.267000003777441108e+01,3.492722692698726661e+01
1.268000003780422347e+01,3.493038693609362610e+01
1.269000003783403585e+01,3.492490025389997754e+01
1.270000003786385534e+01,3.493054916784460318e+01
1.271000003789366772e+01,3.493565732179528283e+01
1.272000003792348011e+01,3.493187899821504772e+01
1.273000003795329249e+01,3.493846248864250015e+01
1.274000003798310843e+01,3.494080157007993392e+01
1.275000003801292436e+01,3.494933565190553537e+01
1.276000003804273675e+01,3.495276750800480414e+01
1.277000003807254913e+01,3.495898981695429342e+01
1.278000003810236507e+01,3.496618027181850152e+01
1.279000003813218100e+01,3.497071657556138291e+01
1.280000003816199339e+01,3.498234932192503521e+01
1.281000003819180577e+01,3.498219793677103695e+01
1.282000003822162171e+01,3.498613344840462247e+01
1.283000003825143409e+01,3.499255996169423355e+01
1.284000003828125003e+01,3.499510403600758934e+01
1.285000003831106241e+01,3.500439196276796139e+01
1.286000003834087835e+01,3.500790687832919446e+01
1.287000003837069073e+01,3.501555257695099499e+01
1.288000003840050667e+01,3.501925290063172014e+01
1.289000003843031905e+01,3.501776245763882400e+01
1.290000003846013499e+01,3.501371937267693113e+01
1.291000003848994737e+01,3.501857833621154725e+01
1.292000003851975976e+01,3.502521209224514109e+01
1.293000003854957569e+01,3.502133319047420912e+01
1.294000003857939163e+01,3.502128150775829596e+01
1.295000003860920401e+01,3.502908813706911673e+01
1.296000003863901640e+01,3.502876687556786095e+01
1.297000003866883233e+01,3.502683259910077140e+01
1.298000003869864827e+01,3.502913342398670693e+01
1.299000003872846065e+01,3.503647144905531974e+01
1.300000003875827304e+01,3.503884794288210003e+01
1.301000003878808897e+01,3.504418387364272292e+01
1.302000003881790136e+01,3.505672607100247262e+01
1.303000003884771729e+01,3.505944701280586884e+01
1.304000003887752968e+01,3.505984625773429997e+01
1.305000003890734206e+01,3.506371699420832044e+01
1.306000003893715800e+01,3.506315762838887196e+01
1.307000003896697393e+01,3.507455942516352110e+01
1.308000003899678632e+01,3.508012498849717531e+01
1.309000003902659870e+01,3.508000070991667485e+01
1.310000003905641464e+01,3.508775377358342951e+01
1.311000003908623057e+01,3.509398538536758139e+01
1.312000003911604296e+01,3.510490421631049429e+01
1.313000003914585534e+01,3.510211297236227779e+01
1.314000003917566772e+01,3.510877729722096774e+01
1.315000003920548721e+01,3.512083296789967335e+01
1.316000003923529960e+01,3.512609932156428982e+01
1.317000003926511198e+01,3.513282112024945292e+01
1.318000003929492436e+01,3.514638727631901816e+01
1.319000003932474385e+01,3.515147606000333980e+01
1.320000003935455624e+01,3.516263060852765676e+01
1.321000003938436862e+01,3.517248855329131629e+01
1.322000003941418100e+01,3.519380211881863119e+01
1.323000003944399694e+01,3.519826185156198051e+01
1.324000003947381288e+01,3.520597740328346958e+01
1.325000003950362526e+01,3.521347218486610586e+01
1.326000003953343764e+01,3.521878197892367268e+01
1.327000003956325358e+01,3.523041517787210353e+01
1.328000003959306952e+01,3.524060565021785862e+01
1.329000003962288190e+01,3.524285470441587620e+01
1.330000003965269428e+01,3.524287176459437632e+01
1.331000003968251022e+01,3.525171636807449715e+01
1.332000003971232260e+01,3.526146284436733680e+01
1.333000003974213854e+01,3.526738940948845880e+01
1.334000003977195092e+01,3.528352192058571291e+01
1.335000003980176686e+01,3.529635606116261926e+01
1.336000003983157924e+01,3.531138972679394072e+01
1.337000003986139518e+01,3.532828716967134142e+01
1.338000003989120756e+01,3.533248647326390568e+01
1.339000003992102350e+01,3.534016732074664446e+01
1.340000003995083588e+01,3.534957654370526114e+01
1.341000003998065182e+01,3.535659273166108107e+01
1.342000004001046420e+01,3.537018966220641403e+01
1.343000004004028014e+01,3.538500638859277814e+01
1.344000004007009252e+01,3.539067300006172445e+01
1.345000004009990491e+01,3.539909482421050058e+01
1.346000004012972084e+01,3.540823219905210806e+01
1.347000004015953678e+01,3.542103771965270198e+01
1.348000004018934916e+01,3.543442298863880069e+01
1.349000004021916155e+01,3.544562537831028237e+01
1.350000004024897748e+01,3.546216570868294582e+01
1.351000004027879342e+01,3.546976635200094563e+01
1.352000004030860580e+01,3.547508311166530603e+01
1.353000004033841819e+01,3.549386587810283800e+01
1.354000004036823057e+01,3.550458319653264994e+01
1.355000004039804651e+01,3.551395991712936961e+01
1.356000004042786244e+01,3.552289670926743526e+01
1.357000004045767483e+01,3.554172354864129346e+01
1.358000004048748721e+01,3.555257301570983941e+01
1.359000004051730315e+01,3.556146571716300997e+01
1.360000004054711908e+01,3.556948588777941467e+01
1.361000004057693147e+01,3.558536414451715046e+01
1.362000004060674385e+01,3.559334735251238158e+01
1.363000004063655624e+01,3.560655590151962713e+01
1.364000004066637572e+01,3.561676458424323499e+01
1.365000004069618811e+01,3.562969040218401773e+01
1.366000004072600049e+01,3.563496541851772292e+01
1.367000004075581288e+01,3.564739043524214424e+01
1.368000004078563236e+01,3.565465323602896319e+01
1.369000004081544475e+01,3.567754401925783014e+01
1.370000004084525713e+01,3.568914979282169497e+01
1.371000004087506952e+01,3.570442559808749650e+01
1.372000004090488900e+01,3.571795544527145694e+01
1.373000004093470139e+01,3.573230016313922874e+01
1.374000004096451377e+01,3.574292714962071926e+01
1.375000004099432616e+01,3.574655306897231100e+01
1.376000004102414209e+01,3.576101737160482941e+01
1.377000004105395803e+01,3.576684590215204196e+01
1.378000004108377041e+01,3.577888482246648039e+01
1.379000004111358280e+01,3.579647512870045745e+01
1.380000004114339873e+01,3.580090474507549203e+01
1.381000004117321467e+01,3.581462543689118405e+01
1.382000004120302705e+01,3.582183695802944357e+01
1.383000004123283944e+01,3.583773387196568905e+01
1.384000004126265537e+01,3.585225896247900579e+01
1.385000004129246776e+01,3.586044343137511703e+01
1.386000004132228369e+01,3.586798100149798785e+01
1.387000004135209608e+01,3.587443676820464589e+01
1.388000004138191201e+01,3.588460491468022440e+01
1.389000004141172440e+01,3.588212350611614454e+01
1.390000004144154033e+01,3.589708049197321316e+01
1.391000004147135272e+01,3.589352706919247282e+01
1.392000004150116865e+01,3.589660359702845227e+01
1.393000004153098104e+01,3.589731163682350967e+01
1.394000004156079342e+01,3.590118511764247700e+01
1.395000004159060936e+01,3.590001813258037089e+01
1.396000004162042529e+01,3.590112820730174548e+01
1.397000004165023768e+01,3.590051071960154871e+01
1.398000004168005006e+01,3.590960996420890439e+01
1.399000004170986600e+01,3.591545901968665078e+01
1.400000004173968193e+01,3.591854843972401312e+01
1.401000004176949432e+01,3.592399970259855735e+01
1.402000004179930670e+01,3.593238821914039249e+01
1.403000004182912264e+01,3.593231349480281978e+01
1.404000004185893857e+01,3.593564035201563911e+01
1.405000004188875096e+01,3.593906063919939697e+01
1.406000004191856334e+01,3.594710690426069277e+01
1.407000004194837572e+01,3.594452492349631001e+01
1.408000004197819521e+01,3.595347700325351070e+01
1.409000004200800760e+01,3.595209147653017112e+01
1.410000004203781998e+01,3.596236603921532549e+01
1.411000004206763236e+01,3.596276384993822006e+01
1.412000004209744830e+01,3.596891778479586321e+01
1.413000004212726424e+01,3.597612311669701768e+01
1.414000004215707662e+01,3.597373709425950494e+01
1.415000004218688900e+01,3.597725629227574728e+01
1.416000004221670139e+01,3.598100896116183378e+01
1.417000004224652088e+01,3.598291685303363607e+01
1.418000004227633326e+01,3.598943895901406620e+01
1.419000004230614564e+01,3.599760319385753604e+01
1.420000004233595803e+01,3.600371655646977587e+01
1.421000004236577752e+01,3.600669424167024602e+01
1.422000004239558990e+01,3.601026464984320796e+01
1.423000004242540228e+01,3.601810606675930870e+01
1.424000004245521467e+01,3.603341928466239352e+01
1.425000004248503060e+01,3.604634132963333570e+01
1.426000004251484654e+01,3.605503630555129035e+01
1.427000004254465892e+01,3.606420858781334715e+01
1.428000004257447131e+01,3.606858756959746870e+01
1.429000004260428724e+01,3.608991334025520104e+01
1.430000004263410318e+01,3.610449789676397359e+01
1.431000004266391556e+01,3.611243626112529626e+01
1.432000004269372795e+01,3.612809657839048327e+01
1.433000004272354388e+01,3.614060907104355636e+01
1.434000004275335982e+01,3.614875083817605628e+01
1.435000004278317220e+01,3.616011923779991832e+01
1.436000004281298459e+01,3.617513863789332618e+01
1.437000004284280053e+01,3.619300982987326876e+01
1.438000004287261291e+01,3.620105044976627084e+01
1.439000004290242885e+01,3.621472236602347294e+01
1.440000004293224123e+01,3.622457709520929825e+01
1.441000004296205717e+01,3.624326894773133034e+01
1.442000004299186955e+01,3.625793098250110802e+01
1.443000004302168549e+01,3.626897110881169084e+01
1.444000004305149787e+01,3.628687220470237662e+01
1.445000004308131381e+01,3.629841605234791757e+01
1.446000004311112619e+01,3.631143477165248612e+01
1.447000004314093857e+01,3.632748723271855340e+01
1.448000004317075451e+01,3.634063431030857316e+01
1.449000004320057045e+01,3.635186741266925026e+01
1.450000004323038283e+01,3.636666140351978527e+01
1.451000004326019521e+01,3.637796259053580172e+01
1.452000004329001115e+01,3.638934439558094169e+01
1.453000004331982709e+01,3.639195124212750443e+01
1.454000004334963947e+01,3.640182743028685053e+01
1.455000004337945185e+01,3.641473094807921029e+01
1.456000004340926424e+01,3.642038084836437406e+01
1.457000004343908373e+01,3.643328960253604976e+01
1.458000004346889611e+01,3.644838846113972153e+01
1.459000004349870849e+01,3.646644745774057128e+01
1.460000004352852088e+01,3.647456624028000505e+01
1.461000004355834037e+01,3.649478148055450788e+01
1.462000004358815275e+01,3.651073680082474482e+01
1.463000004361796513e+01,3.652762995229107190e+01
1.464000004364777752e+01,3.654176899925487731e+01
1.465000004367759345e+01,3.655886679749487200e+01
1.466000004370740939e+01,3.656922577066375624e+01
1.467000004373722177e+01,3.658479901578574101e+01
1.468000004376703416e+01,3.659380529750958289e+01
1.469000004379684654e+01,3.661262434530869569e+01
1.470000004382666603e+01,3.662506187993457019e+01
1.471000004385647841e+01,3.664225341716169737e+01
1.472000004388629080e+01,3.665501136971870721e+01
1.473000004391610318e+01,3.667029144604074986e+01
1.474000004394592267e+01,3.668716817137435982e+01
1.475000004397573505e+01,3.670090876533173230e+01
1.476000004400554744e+01,3.671494363989567233e+01
1.477000004403535982e+01,3.673360283889902433e+01
1.478000004406517576e+01,3.674916693310277083e+01
1.479000004409499169e+01,3.677017174513515840e+01
1.480000004412480408e+01,3.679373271536168488e+01
1.481000004415461646e+01,3.680762674280057922e+01
1.482000004418443240e+01,3.682794352212957989e+01
1.483000004421424833e+01,3.685137591190143524e+01
1.484000004424406072e+01,3.687096630123664909e+01
1.485000004427387310e+01,3.688081733046498556e+01
1.486000004430368904e+01,3.689378254758146625e+01
1.487000004433350142e+01,3.691452100890470689e+01
1.488000004436331736e+01,3.693046001655179111e+01
1.489000004439312974e+01,3.695299092538667196e+01
1.490000004442294568e+01,3.696800341090858666e+01
1.491000004445275806e+01,3.699295717731569511e+01
1.492000004448257400e+01,3.701238576291909510e+01
1.493000004451238638e+01,3.703529424508008105e+01
1.494000004454220232e+01,3.704893016455384469e+01
1.495000004457201470e+01,3.706076457635435162e+01
1.496000004460182708e+01,3.708630434606789095e+01
1.497000004463164302e+01,3.710138383206521695e+01
1.498000004466145896e+01,3.712953826221124132e+01
1.499000004469127134e+01,3.714341599307989839e+01
1.500000004472108373e+01,3.716524265883582956e+01
1.501000004475089966e+01,3.718009410412273041e+01
1.502000004478071560e+01,3.720394277478487766e+01
1.503000004481052798e+01,3.721475742188909663e+01
1.504000004484034037e+01,3.723965023789894246e+01
1.505000004487015630e+01,3.726293273162124109e+01
1.506000004489997224e+01,3.728354889243262704e+01
1.507000004492978462e+01,3.730197452569900918e+01
1.508000004495959701e+01,3.732253963911037431e+01
1.509000004498940939e+01,3.733988586505306984e+01
1.510000004501922888e+01,3.736397649950890099e+01
1.511000004504904126e+01,3.738062730320861249e+01
1.512000004507885365e+01,3.739854737863329603e+01
1.513000004510866603e+01,3.742362660106782357e+01
1.514000004513848552e+01,3.743575915285327937e+01
1.515000004516829790e+01,3.745930848980086836e+01
1.516000004519811029e+01,3.748267083707351333e+01
1.517000004522792267e+01,3.750358843691809341e+01
1.518000004525773505e+01,3.752031958341687812e+01
1.519000004528755454e+01,3.754140117974199597e+01
1.520000004531736693e+01,3.755692645182772793e+01
1.521000004534717931e+01,3.757624457080548552e+01
1.522000004537699169e+01,3.759662956389408350e+01
1.523000004540681118e+01,3.761822926861442795e+01
1.524000004543662357e+01,3.764418689189546541e+01
1.525000004546643595e+01,3.766923042396307864e+01
1.526000004549624833e+01,3.769343003326292063e+01
1.527000004552606427e+01,3.771032601113842730e+01
1.528000004555588021e+01,3.773726659640111336e+01
1.529000004558569259e+01,3.776470517687090478e+01
1.530000004561550497e+01,3.778527457758889341e+01
1.531000004564532091e+01,3.780506474139239259e+01
1.532000004567513685e+01,3.782305325915749705e+01
1.533000004570494923e+01,3.784850190418094229e+01
1.534000004573476161e+01,3.787378252267548362e+01
1.535000004576457755e+01,3.789371710922710434e+01
1.536000004579439349e+01,3.792853396733313787e+01
1.537000004582420587e+01,3.794753754109181898e+01
1.538000004585401825e+01,3.796752971287013878e+01
1.539000004588383419e+01,3.798728276745406163e+01
1.540000004591364657e+01,3.801331699766502226e+01
1.541000004594346251e+01,3.803776164742678390e+01
1.542000004597327489e+01,3.804809133804123888e+01
1.543000004600309083e+01,3.807205247977226037e+01
1.544000004603290321e+01,3.808749289667991889e+01
1.545000004606271915e+01,3.810108490664932646e+01
1.546000004609253153e+01,3.811924660434519296e+01
1.547000004612234747e+01,3.813456609381324114e+01
1.548000004615215985e+01,3.815783971395455865e+01
1.549000004618197224e+01,3.817898866008871295e+01
1.550000004621178817e+01,3.819335154294985557e+01
1.551000004624160411e+01,3.821728615383392480e+01
1.552000004627141649e+01,3.824524088891784146e+01
1.553000004630122888e+01,3.827105140541220862e+01
1.554000004633104481e+01,3.829353171135205258e+01
1.555000004636086075e+01,3.831512263488877323e+01
1.556000004639067313e+01,3.833963854872432364e+01
1.557000004642048552e+01,3.836262842241942650e+01
1.558000004645029790e+01,3.838883338828067338e+01
1.559000004648011739e+01,3.840815036426697304e+01
1.560000004650992977e+01,3.842598048436847336e+01
1.561000004653974216e+01,3.845140964810480710e+01
1.562000004656955454e+01,3.847157460283023056e+01
1.563000004659937403e+01,3.849800485900425429e+01
1.564000004662918641e+01,3.852206887063275076e+01
1.565000004665899880e+01,3.854994098266337943e+01
1.566000004668881118e+01,3.856999189697085484e+01
1.567000004671863067e+01,3.860542273530163015e+01
1.568000004674844305e+01,3.862537422339899962e+01
1.569000004677825544e+01,3.865858374301634370e+01
1.570000004680806782e+01,3.869411586023755945e+01
1.571000004683788021e+01,3.871929211619737998e+01
1.572000004686769969e+01,3.874937013938806984e+01
1.573000004689751208e+01,3.877689177550553978e+01
1.574000004692732446e+01,3.880715548033464302e+01
1.575000004695713685e+01,3.882348461230537140e+01
1.576000004698695633e+01,3.885757055640288371e+01
1.577000004701676872e+01,3.887990328011102292e+01
1.578000004704658110e+01,3.890413571201874277e+01
1.579000004707639349e+01,3.893226666509806932e+01
1.580000004710620942e+01,3.895823549454517831e+01
1.581000004713602536e+01,3.899205873892291407e+01
1.582000004716583774e+01,3.902192213128930831e+01
1.583000004719565013e+01,3.904500235572923117e+01
1.584000004722546606e+01,3.907492882929630440e+01
1.585000004725528200e+01,3.910333188641195079e+01
1.586000004728509438e+01,3.912709716250453340e+01
1.587000004731490677e+01,3.915934952619310394e+01
1.588000004734472270e+01,3.918281933658548155e+01
1.589000004737453509e+01,3.921574805211702852e+01
1.590000004740435102e+01,3.924295721494700473e+01
1.591000004743416341e+01,3.926856453989386608e+01
1.592000004746397934e+01,3.929721991206031362e+01
1.593000004749379173e+01,3.932804782638436336e+01
1.594000004752360766e+01,3.935614485496711268e+01
1.595000004755342005e+01,3.938165370793074516e+01
1.596000004758323598e+01,3.941436083536718371e+01
1.597000004761304837e+01,3.944282028114138683e+01
1.598000004764286430e+01,3.947815754609929684e+01
1.599000004767267669e+01,3.951119128102794065e+01
1.600000004770249262e+01,3.953451198225684493e+01
1.601000004773230501e+01,3.956732443707504387e+01
1.602000004776211739e+01,3.959628805493681369e+01
1.603000004779193333e+01,3.963291559212297699e+01
1.604000004782174926e+01,3.966419227016982063e+01
1.605000004785156165e+01,3.969221363903415778e+01
1.606000004788137403e+01,3.971581976267959391e+01
1.607000004791118997e+01,3.974559854346247079e+01
1.608000004794100590e+01,3.976978446378056020e+01
1.609000004797081829e+01,3.979320171524969396e+01
1.610000004800063067e+01,3.982125771504250622e+01
1.611000004803044305e+01,3.985353464739723961e+01
1.612000004806026254e+01,3.987634355941004571e+01
1.613000004809007493e+01,3.990198176073275960e+01
1.614000004811988731e+01,3.992678050758762254e+01
1.615000004814969969e+01,3.994721381026116092e+01
1.616000004817951918e+01,3.997637271818175009e+01
1.617000004820933157e+01,4.000184314861879642e+01
1.618000004823914395e+01,4.003134122737537126e+01
1.619000004826895633e+01,4.005773074660549327e+01
1.620000004829877227e+01,4.008276358991972899e+01
1.621000004832858821e+01,4.011267626552455567e+01
1.622000004835840059e+01,4.014229547070524973e+01
1.623000004838821297e+01,4.017816553902285648e+01
1.624000004841802536e+01,4.020205324649098344e+01
1.625000004844784485e+01,4.022819068293891576e+01
1.626000004847765723e+01,4.025932003885955623e+01
1.627000004850746961e+01,4.028723858492432441e+01
1.628000004853728200e+01,4.031045402633800734e+01
1.629000004856709793e+01,4.033749563712652275e+01
1.630000004859691387e+01,4.037305039122284711e+01
1.631000004862672625e+01,4.040367495228051808e+01
1.632000004865653864e+01,4.043303943393755873e+01
1.633000004868635457e+01,4.046677128050235694e+01
1.634000004871617051e+01,4.048711905418532808e+01
1.635000004874598289e+01,4.051727030321899292e+01
1.636000004877579528e+01,4.054428311909393301e+01
1.637000004880561121e+01,4.057119104859764036e+01
1.638000004883542715e+01,4.060515542807139155e+01
1.639000004886523953e+01,4.063254201656619813e+01
1.640000004889505192e+01,4.065915682184088098e+01
1.641000004892486785e+01,4.070118230178724872e+01
1.642000004895468024e+01,4.073234485706279173e+01
1.643000004898449617e+01,4.075228421114886856e+01
1.644000004901430856e+01,4.078298085187901734e+01
1.645000004904412449e+01,4.080434252758073654e+01
1.646000004907393688e+01,4.083897643602482930e+01
1.647000004910375281e+01,4.086174298984261100e+01
1.648000004913356520e+01,4.089289585080383205e+01
1.649000004916338114e+01,4.091817999113226278e+01
1.650000004919319352e+01,4.094921893720061945e+01
1.651000004922300590e+01,4.097669222389684052e+01
1.652000004925282184e+01,4.100230307146529896e+01
1.653000004928263778e+01,4.102864180437924091e+01
1.654000004931245016e+01,4.106069741034525578e+01
1.655000004934226254e+01,4.109488343860366655e+01
1.656000004937207848e+01,4.112223204079828065e+01
1.657000004940189442e+01,4.115460711539127203e+01
1.658000004943170680e+01,4.118024916704244731e+01
1.659000004946151918e+01,4.120932156012269587e+01
1.660000004949133157e+01,4.122977990478741361e+01
1.661000004952115106e+01,4.126378538889735381e+01
1.662000004955096344e+01,4.129376658020692048e+01
1.663000004958077582e+01,4.132880565092550285e+01
1.664000004961058821e+01,4.135771461942928084e+01
1.665000004964040770e+01,4.139106076011043456e+01
1.666000004967022008e+01,4.141861305263663695e+01
1.667000004970003246e+01,4.144551587320396635e+01
1.668000004972984485e+01,4.147878821782716585e+01
1.669000004975966434e+01,4.150403589164419316e+01
1.670000004978947672e+01,4.152672872350046163e+01
1.671000004981928910e+01,4.155896930446942861e+01
1.672000004984910149e+01,4.158467547028917011e+01
1.673000004987891742e+01,4.161271511009176294e+01
1.674000004990873336e+01,4.163953502693178166e+01
1.675000004993854574e+01,4.166363995943935805e+01
1.676000004996835813e+01,4.169136169039368411e+01
1.677000004999817406e+01,4.171790997197877005e+01
1.678000005002799000e+01,4.174911635945662880e+01
1.679000005005780238e+01,4.178355419000037330e+01
1.680000005008761477e+01,4.180889638272419262e+01
1.681000005011742715e+01,4.183235045110450301e+01
1.682000005014724309e+01,4.186390848092127470e+01
1.683000005017705902e+01,4.189187554935743663e+01
1.684000005020687141e+01,4.191747842831377824e+01
1.685000005023668379e+01,4.194142042059154818e+01
1.686000005026649973e+01,4.197226105509628979e+01
1.687000005029631566e+01,4.199686745594315340e+01
1.688000005032612805e+01,4.203221921622714063e+01
1.689000005035594043e+01,4.205476028279607448e+01
1.690000005038575637e+01,4.208015633859000104e+01
1.691000005041556875e+01,4.210353992613761420e+01
1.692000005044538469e+01,4.212482522084914649e+01
1.693000005047519707e+01,4.215295570349989163e+01
1.694000005050501301e+01,4.217788699996827972e+01
1.695000005053482539e+01,4.220454403986170178e+01
1.696000005056464133e+01,4.223658094295050347e+01
1.697000005059445371e+01,4.226107186886949307e+01
1.698000005062426965e+01,4.228399388511606105e+01
1.699000005065408203e+01,4.230491525023950317e+01
1.700000005068389797e+01,4.233152139709913087e+01
1.701000005071371035e+01,4.235864710179920678e+01
1.702000005074352629e+01,4.237229474732004064e+01
1.703000005077333867e+01,4.239987660413819270e+01
1.704000005080315105e+01,4.242857930356432661e+01
1.705000005083296699e+01,4.245367187094348083e+01
1.706000005086278293e+01,4.247633404959908177e+01
1.707000005089259531e+01,4.250171407072181040e+01
1.708000005092240769e+01,4.252582875902358239e+01
1.709000005095222363e+01,4.255104044519278261e+01
1.710000005098203957e+01,4.257496599818156113e+01
1.711000005101185195e+01,4.259805356194397774e+01
1.712000005104166434e+01,4.262491981270294161e+01
1.713000005107147672e+01,4.265842628544759663e+01
1.714000005110129621e+01,4.268817730775218422e+01
1.715000005113110859e+01,4.271698984891412465e+01
1.716000005116092098e+01,4.273531708455349332e+01
1.717000005119073336e+01,4.276805951280538665e+01
1.718000005122055285e+01,4.279071567933713283e+01
1.719000005125036523e+01,4.281608293880257321e+01
1.720000005128017762e+01,4.283552294985481268e+01
1.721000005130999000e+01,4.286379496221308472e+01
1.722000005133980594e+01,4.288583297154750795e+01
1.723000005136962187e+01,4.291958023412034606e+01
1.724000005139943426e+01,4.294046274953801401e+01
1.725000005142924664e+01,4.297569522340041459e+01
1.726000005145906258e+01,4.300376153091953313e+01
1.727000005148887851e+01,4.303057922549977121e+01
1.728000005151869090e+01,4.306347610252185376e+01
1.729000005154850328e+01,4.309450543094289543e+01
1.730000005157831922e+01,4.312489600732428841e+01
1.731000005160813515e+01,4.315491088948395060e+01
1.732000005163794754e+01,4.318170028458343523e+01
1.733000005166775992e+01,4.321381247138221227e+01
1.734000005169757230e+01,4.323547105644109223e+01
1.735000005172738824e+01,4.326829652106302859e+01
1.736000005175720418e+01,4.328923626896917654e+01
1.737000005178701656e+01,4.331997652658621689e+01
1.738000005181682894e+01,4.334737069359457706e+01
1.739000005184664488e+01,4.336781135806545961e+01
1.740000005187646082e+01,4.339349022109604448e+01
1.741000005190627320e+01,4.343083688635373818e+01
1.742000005193608558e+01,4.346426408605979219e+01
1.743000005196590152e+01,4.349255291800029966e+01
1.744000005199571390e+01,4.352224035079843389e+01
1.745000005202552984e+01,4.355460203123596585e+01
