time_ns,rmsd_A
4.058000012098544573e+01,1.195340488713402261e+00
4.059000012101525812e+01,1.370867787328384324e+00
4.060000012104507050e+01,1.323420533498553375e+00
4.061000012107488288e+01,1.245533633298334886e+00
4.062000012110469527e+01,1.270620665307861996e+00
4.063000012113451476e+01,1.225967777554503257e+00
4.064000012116432714e+01,1.067801998828947774e+00
4.065000012119413952e+01,1.222555355256991660e+00
4.066000012122395191e+01,1.057876852358265340e+00
4.067000012125377140e+01,1.107333094057978196e+00
4.068000012128358378e+01,1.100175160243423544e+00
4.069000012131339616e+01,1.183421614518730847e+00
4.070000012134320855e+01,1.203861461987089543e+00
4.071000012137302804e+01,1.141920208736149966e+00
4.072000012140284042e+01,1.217451981897858637e+00
4.073000012143265280e+01,1.098567236751478715e+00
4.074000012146246519e+01,1.166049923520159792e+00
4.075000012149228468e+01,1.103228545328580168e+00
4.076000012152209706e+01,1.136503282369426104e+00
4.077000012155190944e+01,1.228310730199426493e+00
4.078000012158172183e+01,1.336650213568579826e+00
4.079000012161153421e+01,1.380144487783034446e+00
4.080000012164135370e+01,1.393977910240006723e+00
4.081000012167116608e+01,1.325876201639941687e+00
4.082000012170097847e+01,1.287099297727989811e+00
4.083000012173079796e+01,1.322290350808787762e+00
4.084000012176060324e+01,1.289050941952699869e+00
4.085000012179042272e+01,1.216894516823717298e+00
4.086000012182023511e+01,1.368152123316574098e+00
4.087000012185004749e+01,1.358241473252610243e+00
4.088000012187986698e+01,1.451768432038786250e+00
4.089000012190967936e+01,1.413634398461754760e+00
4.090000012193949175e+01,1.407009560130203507e+00
4.091000012196930413e+01,1.345674582251286555e+00
4.092000012199911652e+01,1.303417954462393835e+00
4.093000012202893600e+01,1.500313669151342344e+00
4.094000012205874839e+01,1.445982733137689769e+00
4.095000012208856077e+01,1.402824150802177483e+00
4.096000012211838026e+01,1.401227675631183001e+00
4.097000012214818554e+01,1.418654886065105147e+00
4.098000012217800503e+01,1.413211894092293086e+00
4.099000012220781741e+01,1.368712172849886555e+00
4.100000012223762980e+01,1.455091130041080705e+00
4.101000012226744929e+01,1.409490504372155506e+00
4.102000012229726167e+01,1.248341310475078458e+00
4.103000012232707405e+01,1.370135709283733405e+00
4.104000012235689354e+01,1.439233847949531242e+00
4.105000012238669882e+01,1.352524564024901066e+00
4.106000012241651831e+01,1.450369008013101979e+00
4.107000012244633069e+01,1.336648255142537378e+00
4.108000012247614308e+01,1.316095410807805566e+00
4.109000012250596257e+01,1.176729769181887875e+00
4.110000012253576784e+01,1.147815285168751309e+00
4.111000012256558733e+01,1.165272815294836173e+00
4.112000012259540682e+01,1.126230319731776452e+00
4.113000012262521210e+01,1.241935294733728989e+00
4.114000012265503159e+01,1.272619936141212049e+00
4.115000012268483687e+01,1.294048303761753838e+00
4.116000012271465636e+01,1.161835896165441362e+00
4.117000012274447585e+01,1.194527548129870720e+00
4.118000012277428112e+01,1.191948279504192687e+00
4.119000012280410061e+01,1.240624148365499391e+00
4.120000012283392010e+01,1.231960978953186681e+00
4.121000012286372538e+01,1.217091870560031097e+00
4.122000012289354487e+01,1.160792423182819499e+00
4.123000012292335015e+01,1.183249059365237610e+00
4.124000012295316964e+01,1.216851322987089867e+00
4.125000012298298913e+01,1.255320307453389406e+00
4.126000012301279440e+01,1.264894648977406222e+00
4.127000012304261389e+01,1.189243523794694113e+00
4.128000012307242628e+01,1.222985664355090707e+00
4.129000012310223866e+01,1.230147215538668792e+00
4.130000012313205815e+01,1.192716491384597122e+00
4.131000012316186343e+01,1.137879818963185574e+00
4.132000012319168292e+01,1.222283971878427966e+00
4.133000012322150241e+01,1.105999945732326406e+00
4.134000012325130768e+01,1.236969589634904665e+00
4.135000012328112717e+01,1.365510325366566580e+00
4.136000012331093956e+01,1.302876091246574886e+00
4.137000012334075194e+01,1.246601158073044946e+00
4.138000012337057143e+01,1.306052361882954482e+00
4.139000012340037671e+01,1.349940497480717649e+00
4.140000012343019620e+01,1.292426588007723032e+00
4.141000012346000858e+01,1.449875440426164008e+00
4.142000012348982096e+01,1.510359400833474197e+00
4.143000012351964045e+01,1.313531322057687856e+00
4.144000012354944573e+01,1.388609234245010482e+00
4.145000012357926522e+01,1.173466666001143022e+00
4.146000012360907760e+01,1.310020217747481119e+00
4.147000012363888999e+01,1.355480385517797925e+00
4.148000012366870948e+01,1.260501167345104534e+00
4.149000012369852186e+01,1.262478479798773368e+00
4.150000012372833424e+01,1.281493185021338244e+00
4.151000012375815373e+01,1.266027207551343681e+00
4.152000012378795901e+01,1.104772829576183613e+00
4.153000012381777850e+01,1.396381835313640796e+00
4.154000012384759088e+01,1.251767253235040567e+00
4.155000012387740327e+01,1.260274790977525816e+00
4.156000012390722276e+01,1.315888599879942777e+00
4.157000012393703514e+01,1.133113081748160944e+00
4.158000012396684753e+01,1.106221271199661516e+00
4.159000012399665991e+01,1.180706049450551021e+00
4.160000012402647229e+01,1.268031530327534462e+00
4.161000012405629178e+01,1.213978199100021582e+00
4.162000012408610417e+01,1.188317920110088632e+00
4.163000012411591655e+01,1.195547720942985226e+00
4.164000012414573604e+01,1.064698197610582930e+00
4.165000012417554842e+01,1.110540559488078838e+00
4.166000012420536081e+01,1.145388153341056592e+00
4.167000012423517319e+01,1.247094326562233402e+00
4.168000012426498557e+01,1.316232979584889939e+00
4.169000012429480506e+01,1.235344989456208520e+00
4.170000012432461745e+01,1.384170019204300939e+00
4.171000012435442983e+01,1.361805089003191194e+00
4.172000012438424221e+01,1.342488899625770005e+00
4.173000012441406170e+01,1.391055805362597431e+00
4.174000012444387409e+01,1.309284597821698259e+00
4.175000012447368647e+01,1.231854514840270642e+00
4.176000012450349885e+01,1.191902325246945615e+00
4.177000012453331124e+01,1.245144351258434368e+00
4.178000012456313073e+01,1.313386886029875411e+00
4.179000012459294311e+01,1.325323095762369174e+00
4.180000012462275549e+01,1.318518956937484221e+00
4.181000012465257498e+01,1.335902351149239387e+00
4.182000012468238737e+01,1.362037466394139473e+00
4.183000012471219975e+01,1.325106055272862626e+00
4.184000012474201213e+01,1.261275924781049884e+00
4.185000012477182452e+01,1.325228345663699514e+00
4.186000012480164401e+01,1.344691921251017330e+00
4.187000012483145639e+01,1.238465998040787941e+00
4.188000012486126877e+01,1.344148437417119535e+00
4.189000012489108826e+01,1.246257294745500621e+00
4.190000012492089354e+01,1.231483221263604433e+00
4.191000012495071303e+01,1.223880285320563699e+00
4.192000012498052541e+01,1.297228217588878518e+00
4.193000012501033780e+01,1.246236316091789975e+00
4.194000012504015729e+01,1.366604416256360421e+00
4.195000012506996967e+01,1.357527396353603422e+00
4.196000012509978205e+01,1.326210142816830473e+00
4.197000012512960154e+01,1.241540209928525540e+00
4.198000012515940682e+01,1.325985280694308210e+00
4.199000012518922631e+01,1.421295566086965279e+00
4.200000012521903869e+01,1.413158064185964902e+00
4.201000012524885108e+01,1.371245615430392695e+00
4.202000012527867057e+01,1.284860293626652661e+00
4.203000012530847584e+01,1.322847125785955313e+00
4.204000012533829533e+01,1.333152896685185107e+00
4.205000012536810772e+01,1.421772059401344546e+00
4.206000012539792010e+01,1.285977059180172022e+00
4.207000012542773959e+01,1.287094326648577924e+00
4.208000012545754487e+01,1.264378080040925667e+00
4.209000012548736436e+01,1.283210866612652268e+00
4.210000012551718385e+01,1.219074010297430899e+00
4.211000012554698912e+01,1.333639359642134536e+00
4.212000012557680861e+01,1.289649097349901963e+00
4.213000012560661389e+01,1.123883911660890744e+00
4.214000012563643338e+01,1.085050684239186491e+00
4.215000012566625287e+01,1.178168769115542025e+00
4.216000012569605815e+01,1.094822294783116989e+00
4.217000012572587764e+01,1.261969811165556843e+00
4.218000012575569713e+01,1.119440466205829932e+00
4.219000012578550241e+01,1.057989854561387055e+00
4.220000012581532189e+01,1.223769981476216184e+00
4.221000012584512717e+01,1.098176510555869623e+00
4.222000012587494666e+01,1.199417677014400718e+00
4.223000012590476615e+01,1.141764869145298400e+00
4.224000012593457143e+01,1.195720101612546937e+00
4.225000012596439092e+01,1.182562360185492212e+00
4.226000012599421041e+01,1.308509656802101961e+00
4.227000012602401569e+01,1.183771621694202913e+00
4.228000012605383517e+01,1.306269127318575141e+00
4.229000012608364045e+01,1.355409903543789429e+00
4.230000012611345994e+01,1.376508662053477217e+00
4.231000012614327943e+01,1.402507116314269275e+00
4.232000012617308471e+01,1.371015126599322231e+00
4.233000012620290420e+01,1.503546258511564204e+00
4.234000012623271658e+01,1.377518378645966157e+00
4.235000012626252897e+01,1.262039068212030157e+00
4.236000012629234845e+01,1.435397374378160062e+00
4.237000012632215373e+01,1.363456623594589523e+00
4.238000012635197322e+01,1.336551553199010645e+00
4.239000012638178561e+01,1.458888242458709295e+00
4.240000012641159799e+01,1.493044330040596668e+00
4.241000012644141748e+01,1.506945691750676719e+00
4.242000012647122986e+01,1.492320204480764634e+00
4.243000012650104225e+01,1.442938538900532919e+00
4.244000012653085463e+01,1.414565515508531490e+00
4.245000012656066701e+01,1.487822989884067360e+00
4.246000012659048650e+01,1.475007194935563426e+00
4.247000012662029889e+01,1.406438725451018446e+00
4.248000012665011127e+01,1.355129363797309194e+00
4.249000012667993076e+01,1.390846835603453790e+00
4.250000012670973604e+01,1.427596241347552031e+00
4.251000012673955553e+01,1.501983612689284930e+00
4.252000012676936791e+01,1.341177601986437873e+00
4.253000012679918029e+01,1.289554263947114698e+00
4.254000012682899978e+01,1.393038783789546153e+00
4.255000012685881217e+01,1.457531728375071722e+00
4.256000012688862455e+01,1.493662428193619274e+00
4.257000012691844404e+01,1.514947757880177104e+00
4.258000012694824932e+01,1.515094233148120750e+00
4.259000012697806881e+01,1.516389890993602663e+00
4.260000012700788119e+01,1.575246127778042515e+00
4.261000012703769357e+01,1.463477921927057279e+00
4.262000012706751306e+01,1.535800423735508069e+00
4.263000012709732545e+01,1.548975588346105825e+00
4.264000012712713783e+01,1.401833355527539515e+00
4.265000012715695021e+01,1.395886984496063521e+00
4.266000012718676260e+01,1.480905964032061206e+00
4.267000012721658209e+01,1.349155137813489391e+00
4.268000012724639447e+01,1.484305905802355330e+00
4.269000012727620685e+01,1.629148466287586139e+00
4.270000012730601924e+01,1.661207985208982718e+00
4.271000012733583873e+01,1.646116240470436809e+00
4.272000012736565111e+01,1.554918758880208474e+00
4.273000012739546349e+01,1.634457637076469627e+00
4.274000012742527588e+01,1.731307355663617153e+00
4.275000012745508826e+01,1.765543508301938402e+00
4.276000012748490775e+01,1.767572063666101867e+00
4.277000012751472013e+01,1.720090165653920700e+00
4.278000012754453252e+01,1.692182764605546730e+00
4.279000012757435201e+01,1.732639795572843866e+00
4.280000012760416439e+01,1.700570109302063093e+00
4.281000012763397677e+01,1.703759343057043241e+00
4.282000012766378916e+01,1.673529980397168160e+00
4.283000012769360154e+01,1.636733231664248667e+00
4.284000012772342103e+01,1.726659189212107259e+00
4.285000012775323341e+01,1.570876408837770910e+00
4.286000012778304580e+01,1.492411156631323177e+00
4.287000012781286529e+01,1.454585112921806589e+00
4.288000012784267767e+01,1.613488394357327271e+00
4.289000012787249005e+01,1.602555997212938399e+00
4.290000012790230244e+01,1.646512018830575519e+00
4.291000012793211482e+01,1.574994634616853961e+00
4.292000012796193431e+01,1.658405123661405911e+00
4.293000012799174669e+01,1.643705701197444524e+00
4.294000012802155908e+01,1.653953082104834271e+00
4.295000012805137857e+01,1.598225365638036077e+00
4.296000012808118385e+01,1.564389345858635538e+00
4.297000012811100333e+01,1.486046131945298887e+00
4.298000012814081572e+01,1.499324605302754021e+00
4.299000012817062810e+01,1.642072282120148108e+00
4.300000012820044759e+01,1.581174544587703235e+00
4.301000012823025287e+01,1.423088654255869612e+00
4.302000012826007236e+01,1.476467456494859887e+00
4.303000012828989185e+01,1.553766582436004962e+00
4.304000012831969713e+01,1.683274640151234403e+00
4.305000012834951661e+01,1.608630209552665002e+00
4.306000012837932189e+01,1.563250525471199914e+00
4.307000012840914138e+01,1.572361044779205574e+00
4.308000012843896087e+01,1.712935300786445625e+00
4.309000012846876615e+01,1.604125411059805772e+00
4.310000012849858564e+01,1.684260792732863665e+00
4.311000012852839802e+01,1.714237116666766036e+00
4.312000012855821041e+01,1.735187779830582810e+00
4.313000012858802990e+01,1.751849174406369114e+00
4.314000012861783517e+01,1.596357077486362464e+00
4.315000012864765466e+01,1.760666184828418857e+00
4.316000012867747415e+01,1.805705842204788469e+00
4.317000012870727943e+01,1.726932025229906298e+00
4.318000012873709892e+01,1.848556169444763198e+00
4.319000012876691130e+01,1.684136742046361324e+00
4.320000012879672369e+01,1.646819659729499064e+00
4.321000012882654318e+01,1.583884484333926368e+00
4.322000012885634845e+01,1.590095854956063759e+00
4.323000012888616794e+01,1.604584950450730130e+00
4.324000012891598743e+01,1.602909724395143787e+00
4.325000012894579271e+01,1.509453132894462701e+00
4.326000012897561220e+01,1.650784427306179802e+00
4.327000012900541748e+01,1.529320728935290585e+00
4.328000012903523697e+01,1.603283549474903369e+00
4.329000012906505646e+01,1.583523149916125972e+00
4.330000012909486173e+01,1.567415044325999984e+00
4.331000012912468122e+01,1.535872523057409289e+00
4.332000012915449361e+01,1.577446427115028582e+00
4.333000012918430599e+01,1.466455675650120138e+00
4.334000012921412548e+01,1.504564339642487925e+00
4.335000012924393076e+01,1.606854471870249546e+00
4.336000012927375025e+01,1.463989081757581801e+00
4.337000012930356263e+01,1.400954636607023573e+00
4.338000012933337501e+01,1.504368312039235045e+00
4.339000012936319450e+01,1.377151038474804468e+00
4.340000012939300689e+01,1.434545129944313713e+00
4.341000012942281927e+01,1.536103895036551981e+00
4.342000012945263876e+01,1.510435651006938107e+00
4.343000012948244404e+01,1.679424834954670764e+00
4.344000012951226353e+01,1.599013022333425571e+00
4.345000012954207591e+01,1.488395232042262206e+00
4.346000012957188829e+01,1.585027971205695829e+00
4.347000012960170778e+01,1.574842413300005406e+00
4.348000012963152017e+01,1.531457213382163118e+00
4.349000012966133255e+01,1.559619462657647393e+00
4.350000012969115204e+01,1.455367091133809687e+00
4.351000012972095732e+01,1.563095496509242954e+00
4.352000012975077681e+01,1.543150699144013815e+00
4.353000012978058919e+01,1.564562044324598000e+00
4.354000012981040157e+01,1.470194414191196008e+00
4.355000012984022106e+01,1.590480039411378943e+00
4.356000012987003345e+01,1.552046539362764932e+00
4.357000012989984583e+01,1.524625280592300403e+00
4.358000012992965821e+01,1.424053561666628553e+00
4.359000012995947060e+01,1.593756945632184285e+00
4.360000012998929009e+01,1.669228346955909492e+00
4.361000013001910247e+01,1.599791967748621868e+00
4.362000013004891485e+01,1.667032962339670465e+00
4.363000013007872724e+01,1.661567905680300328e+00
4.364000013010853962e+01,1.788984758745980397e+00
4.365000013013835911e+01,1.722019447216044608e+00
4.366000013016817149e+01,1.770801442280138138e+00
4.367000013019798388e+01,1.825391793057569600e+00
4.368000013022779626e+01,1.789309612139708072e+00
4.369000013025761575e+01,1.911369549764899256e+00
4.370000013028742814e+01,1.765868980629131224e+00
4.371000013031724052e+01,1.718217015557062410e+00
4.372000013034705290e+01,1.629212100701778798e+00
4.373000013037687239e+01,1.604893016121813121e+00
4.374000013040668478e+01,1.636334536299727915e+00
4.375000013043649716e+01,1.685894117479458609e+00
4.376000013046630954e+01,1.684960679060329758e+00
4.377000013049612903e+01,1.753267907652255042e+00
4.378000013052594142e+01,1.560299685513857559e+00
4.379000013055575380e+01,1.549843625127595992e+00
4.380000013058556618e+01,1.665515155915694656e+00
4.381000013061538567e+01,1.695842493194388734e+00
4.382000013064519806e+01,1.843632217713183863e+00
4.383000013067501044e+01,1.865474577723515548e+00
4.384000013070482282e+01,1.867799440249996890e+00
4.385000013073464231e+01,1.693556004400886827e+00
4.386000013076445470e+01,1.711330635434831438e+00
4.387000013079426708e+01,1.649066682589349631e+00
4.388000013082407946e+01,1.806320206725714028e+00
4.389000013085389185e+01,1.693592556589958775e+00
4.390000013088371134e+01,1.678801407311042659e+00
4.391000013091352372e+01,1.614037689443826640e+00
4.392000013094333610e+01,1.510497365318105745e+00
4.393000013097315559e+01,1.693064813204980368e+00
4.394000013100296087e+01,1.464957269485125169e+00
4.395000013103278036e+01,1.558843444946225620e+00
4.396000013106259274e+01,1.606140272901979582e+00
4.397000013109240513e+01,1.657467084628381881e+00
4.398000013112222462e+01,1.596578355659397985e+00
4.399000013115202989e+01,1.537964802557501676e+00
4.400000013118184938e+01,1.482281802212342958e+00
4.401000013121166887e+01,1.524544444331506376e+00
4.402000013124147415e+01,1.521353367036652360e+00
4.403000013127129364e+01,1.486789712734344127e+00
4.404000013130110602e+01,1.485059982340934281e+00
4.405000013133091841e+01,1.504027893612187361e+00
4.406000013136073790e+01,1.511769324141735593e+00
4.407000013139054317e+01,1.696093919130770900e+00
4.408000013142036266e+01,1.550721212778647828e+00
4.409000013145018215e+01,1.487117565183183832e+00
4.410000013147998743e+01,1.475340608947501408e+00
4.411000013150980692e+01,1.474738001655880204e+00
4.412000013153961930e+01,1.562381376207324868e+00
4.413000013156943169e+01,1.435214698318538984e+00
4.414000013159925118e+01,1.477812441380699671e+00
4.415000013162905645e+01,1.542511283273793499e+00
4.416000013165887594e+01,1.499854697892911259e+00
4.417000013168869543e+01,1.533758912155956722e+00
4.418000013171850071e+01,1.632896534182009196e+00
4.419000013174832020e+01,1.615594020182955060e+00
4.420000013177812548e+01,1.675976259746627894e+00
4.421000013180794497e+01,1.489416323782709606e+00
4.422000013183776446e+01,1.454951782262775106e+00
4.423000013186756973e+01,1.385448927245550133e+00
4.424000013189738922e+01,1.457453307134997988e+00
4.425000013192719450e+01,1.500206744820162585e+00
4.426000013195701399e+01,1.464424519727390850e+00
4.427000013198683348e+01,1.417661768059141902e+00
4.428000013201663876e+01,1.628967555987511417e+00
4.429000013204645825e+01,1.648109629873014459e+00
4.430000013207627063e+01,1.427518720487020332e+00
4.431000013210608302e+01,1.362929615405733985e+00
4.432000013213590250e+01,1.565885034638814233e+00
4.433000013216570778e+01,1.510722105018660333e+00
4.434000013219552727e+01,1.597369067875641147e+00
4.435000013222534676e+01,1.555083559835590989e+00
4.436000013225515204e+01,1.629654505513819629e+00
4.437000013228497153e+01,1.694403164573305531e+00
4.438000013231478391e+01,1.538235054123625156e+00
4.439000013234459630e+01,1.557218136783748985e+00
4.440000013237441578e+01,1.588687613715642044e+00
4.441000013240422106e+01,1.663924044260937984e+00
4.442000013243404055e+01,1.579734359639087149e+00
4.443000013246386004e+01,1.499804179465798137e+00
4.444000013249366532e+01,1.570557010623184535e+00
4.445000013252348481e+01,1.442263182637214092e+00
4.446000013255329719e+01,1.656624638858707144e+00
4.447000013258310958e+01,1.637811636766613121e+00
4.448000013261292906e+01,1.647855696745012422e+00
4.449000013264273434e+01,1.561106929863731008e+00
4.450000013267255383e+01,1.709820013062721245e+00
4.451000013270236622e+01,1.662864247567593212e+00
4.452000013273217860e+01,1.546674536502838482e+00
4.453000013276199809e+01,1.661717999150119196e+00
4.454000013279181047e+01,1.593580943908925684e+00
4.455000013282162286e+01,1.531227955779060457e+00
4.456000013285143524e+01,1.383665521496731499e+00
4.457000013288124762e+01,1.591930113532486368e+00
4.458000013291106711e+01,1.558926301511891266e+00
4.459000013294087950e+01,1.461253974468644579e+00
4.460000013297069188e+01,1.668035776567329265e+00
4.461000013300050426e+01,1.523914347436053918e+00
4.462000013303032375e+01,1.470847689819477333e+00
4.463000013306013614e+01,1.425031754333810685e+00
4.464000013308994852e+01,1.360237552402254302e+00
4.465000013311976090e+01,1.493206274037296222e+00
4.466000013314957329e+01,1.384766420343730653e+00
4.467000013317939278e+01,1.395956738366030958e+00
4.468000013320920516e+01,1.251635636918844829e+00
4.469000013323901754e+01,1.369189424316505699e+00
4.470000013326882993e+01,1.391848798506710727e+00
4.471000013329864942e+01,1.327512802821719573e+00
4.472000013332846180e+01,1.372549465561509807e+00
4.473000013335827418e+01,1.406624680830266039e+00
4.474000013338809367e+01,1.454070952546451245e+00
4.475000013341790606e+01,1.480584475540158262e+00
4.476000013344771844e+01,1.297215000191678014e+00
4.477000013347753082e+01,1.377091599974087366e+00
4.478000013350734321e+01,1.495837716599647926e+00
4.479000013353716270e+01,1.445159159554547657e+00
4.480000013356697508e+01,1.377067735622491629e+00
4.481000013359678746e+01,1.314951172139404045e+00
4.482000013362659985e+01,1.498169693174255412e+00
4.483000013365641934e+01,1.505082240614680655e+00
4.484000013368623172e+01,1.446119919307574442e+00
4.485000013371604410e+01,1.446216153054949105e+00
4.486000013374585649e+01,1.487443743156320108e+00
4.487000013377566887e+01,1.479504196911202607e+00
4.488000013380548836e+01,1.369958372716146400e+00
4.489000013383530074e+01,1.451072338357900504e+00
4.490000013386511313e+01,1.369291702107952036e+00
4.491000013389493262e+01,1.408479484525065883e+00
4.492000013392473790e+01,1.311384944101621208e+00
4.493000013395455738e+01,1.305252898152342578e+00
4.494000013398436977e+01,1.409731937722596085e+00
4.495000013401418215e+01,1.299907396933531745e+00
4.496000013404400164e+01,1.388531546492918212e+00
4.497000013407380692e+01,1.345605714921692453e+00
4.498000013410362641e+01,1.248547996981212771e+00
4.499000013413344590e+01,1.305269663618336962e+00
4.500000013416325118e+01,1.420285086783940054e+00
4.501000013419307066e+01,1.348114738638722443e+00
4.502000013422288305e+01,1.511867681339540859e+00
4.503000013425269543e+01,1.502970096258022359e+00
4.504000013428251492e+01,1.451251612446202266e+00
4.505000013431232730e+01,1.423022805634040377e+00
4.506000013434213969e+01,1.401866642896665072e+00
4.507000013437195918e+01,1.444055087940921522e+00
4.508000013440176446e+01,1.575116414857856695e+00
4.509000013443158394e+01,1.364477182884966666e+00
4.510000013446139633e+01,1.327650325052234015e+00
4.511000013449120871e+01,1.419572830995585955e+00
4.512000013452102820e+01,1.394176440761970781e+00
4.513000013455083348e+01,1.441094600026056050e+00
4.514000013458065297e+01,1.397319751164551205e+00
4.515000013461047246e+01,1.272261451791888431e+00
4.516000013464027774e+01,1.330565074532378267e+00
4.517000013467009722e+01,1.396442547793698585e+00
4.518000013469990250e+01,1.402798973677898742e+00
4.519000013472972199e+01,1.291114176197817764e+00
4.520000013475954148e+01,1.323295675786680281e+00
4.521000013478934676e+01,1.359542182487599282e+00
4.522000013481916625e+01,1.317722781657933107e+00
4.523000013484897153e+01,1.310867445732799785e+00
4.524000013487879102e+01,1.250336547617219018e+00
4.525000013490861051e+01,1.207106753737428484e+00
4.526000013493841578e+01,1.218070934674353678e+00
4.527000013496823527e+01,1.305846390633540688e+00
4.528000013499804766e+01,1.386162548518327098e+00
4.529000013502786004e+01,1.322428518636986849e+00
4.530000013505767953e+01,1.482858891706053006e+00
4.531000013508748481e+01,1.426364014683621839e+00
4.532000013511730430e+01,1.398311374489471293e+00
4.533000013514712379e+01,1.334986766522376467e+00
4.534000013517692906e+01,1.467623515227017617e+00
4.535000013520674855e+01,1.552507016560387587e+00
4.536000013523656804e+01,1.429753556978500706e+00
4.537000013526637332e+01,1.495425590633776558e+00
4.538000013529619281e+01,1.395227199176622968e+00
4.539000013532599809e+01,1.337606049666763219e+00
4.540000013535581758e+01,1.319325388773058050e+00
4.541000013538563707e+01,1.283283194230260493e+00
4.542000013541544234e+01,1.262639936560530085e+00
4.543000013544526183e+01,1.361775806078299622e+00
4.544000013547507422e+01,1.223069416640627738e+00
4.545000013550488660e+01,1.372561251357336420e+00
4.546000013553470609e+01,1.433878510860197686e+00
4.547000013556451137e+01,1.418692698813459607e+00
4.548000013559433086e+01,1.237356626336488352e+00
4.549000013562414324e+01,1.292076697332056545e+00
4.550000013565395562e+01,1.418320175389112814e+00
4.551000013568377511e+01,1.295414056556847493e+00
4.552000013571358750e+01,1.398672006727528005e+00
4.553000013574339988e+01,1.347497021563269781e+00
4.554000013577321226e+01,1.375488051026658276e+00
4.555000013580302465e+01,1.322427019906895040e+00
4.556000013583284414e+01,1.286553295136643182e+00
4.557000013586265652e+01,1.144956858094569263e+00
4.558000013589246890e+01,1.213712948609961595e+00
4.559000013592228129e+01,1.341177080271623856e+00
4.560000013595210078e+01,1.249925554209998735e+00
4.561000013598191316e+01,1.266096003537960257e+00
4.562000013601172554e+01,1.313660010992802718e+00
4.563000013604153793e+01,1.184911913709636888e+00
4.564000013607135742e+01,1.232345025319781850e+00
4.565000013610116980e+01,1.229277820399787391e+00
4.566000013613098218e+01,1.254206453284495870e+00
4.567000013616080167e+01,1.167950137878106975e+00
4.568000013619061406e+01,1.139176875232106090e+00
4.569000013622042644e+01,1.202062651834951090e+00
4.570000013625023882e+01,1.124680041173194533e+00
4.571000013628005121e+01,1.168182804516476159e+00
4.572000013630987070e+01,1.137974598253183478e+00
4.573000013633968308e+01,1.179861553510245464e+00
4.574000013636949546e+01,1.195576113466294776e+00
4.575000013639930785e+01,1.112151277841064045e+00
4.576000013642912734e+01,1.097063861489562919e+00
4.577000013645893972e+01,1.138444218112900197e+00
4.578000013648875210e+01,1.161372936650625354e+00
4.579000013651856449e+01,1.205400900653302632e+00
4.580000013654837687e+01,1.154813608816949388e+00
4.581000013657819636e+01,1.153597738286034069e+00
4.582000013660800875e+01,1.231800764591041153e+00
4.583000013663782113e+01,1.193699094863049703e+00
4.584000013666763351e+01,1.249432973800872704e+00
4.585000013669744590e+01,1.352605529822261898e+00
4.586000013672726539e+01,1.201635375315618148e+00
4.587000013675707777e+01,1.302909064881520473e+00
4.588000013678689015e+01,1.241574870656414475e+00
4.589000013681670964e+01,1.208201003527039630e+00
4.590000013684651492e+01,1.214413061221095935e+00
4.591000013687633441e+01,1.227869884663053135e+00
4.592000013690614679e+01,1.307381717324701986e+00
4.593000013693595918e+01,1.290583497215179287e+00
4.594000013696577867e+01,1.248838117779257573e+00
4.595000013699559105e+01,1.426594955712853885e+00
4.596000013702540343e+01,1.318137582039224265e+00
4.597000013705522292e+01,1.436515535720323422e+00
4.598000013708503531e+01,1.341531913298175560e+00
4.599000013711484769e+01,1.384969426392847813e+00
4.600000013714466007e+01,1.346148586405492731e+00
4.601000013717447246e+01,1.377479940423844473e+00
4.602000013720429195e+01,1.370907603436278155e+00
4.603000013723410433e+01,1.289094923968021389e+00
4.604000013726391671e+01,1.264300062785998602e+00
4.605000013729373620e+01,1.143241801936067281e+00
4.606000013732354148e+01,1.233843703526765090e+00
4.607000013735336097e+01,1.162719626367465509e+00
4.608000013738317335e+01,1.112003801666153979e+00
4.609000013741298574e+01,1.131070713310654341e+00
4.610000013744280523e+01,1.140211908913804750e+00
4.611000013747261050e+01,1.240992739471222794e+00
4.612000013750242999e+01,1.335875794396305327e+00
4.613000013753224948e+01,1.141007596035205074e+00
4.614000013756205476e+01,1.167948971625104138e+00
4.615000013759187425e+01,1.084184474493087746e+00
4.616000013762167953e+01,1.125153543273264001e+00
4.617000013765149902e+01,1.117438166527137344e+00
4.618000013768131851e+01,1.105379933214367005e+00
4.619000013771112378e+01,1.222710936577320329e+00
4.620000013774094327e+01,1.107932918329930017e+00
4.621000013777075566e+01,1.149792041793467723e+00
4.622000013780056804e+01,1.207745387687900296e+00
4.623000013783038753e+01,1.128279949947337046e+00
4.624000013786019281e+01,1.167626990647124829e+00
4.625000013789001230e+01,1.175539975119057390e+00
4.626000013791983179e+01,1.187846986386903891e+00
4.627000013794963706e+01,1.163975315939756561e+00
4.628000013797945655e+01,1.130275244123240430e+00
4.629000013800927604e+01,1.189163197572404629e+00
4.630000013803908132e+01,1.322882019529482367e+00
4.631000013806890081e+01,1.127073556468178195e+00
4.632000013809870609e+01,1.189717071213136634e+00
4.633000013812852558e+01,1.242048250524250053e+00
4.634000013815834507e+01,1.304929900617172178e+00
4.635000013818815034e+01,1.167071582352399606e+00
4.636000013821796983e+01,1.161845934835904037e+00
4.637000013824777511e+01,1.147079723180027822e+00
4.638000013827759460e+01,1.105524655190293748e+00
4.639000013830741409e+01,1.213951701275872930e+00
