time_ns,top_dist_A,bot_dist_A,his_area_A2,his_diag1_A,his_diag2_A
4.339000012936319450e+01,8.318912506103515625e+00,2.594470214843750000e+01,3.001039886474609375e+01,7.922367572784423828e+00,7.672583580017089844e+00
4.340000012939301399e+01,7.846898555755615234e+00,2.584757995605468750e+01,2.911388206481933594e+01,7.837874412536621094e+00,7.495121479034423828e+00
4.341000012942281927e+01,8.042147636413574219e+00,2.564911842346191406e+01,2.615358734130859375e+01,9.395127296447753906e+00,5.620178699493408203e+00
4.342000012945263876e+01,8.106977462768554688e+00,2.562684249877929688e+01,2.803469181060791016e+01,8.862419128417968750e+00,6.330042362213134766e+00
4.343000012948244404e+01,8.080484390258789062e+00,2.604729461669921875e+01,2.289731121063232422e+01,8.855668067932128906e+00,5.236415386199951172e+00
4.344000012951226353e+01,8.249040603637695312e+00,2.584209823608398438e+01,2.525206661224365234e+01,8.281900405883789062e+00,6.105225563049316406e+00
4.345000012954208302e+01,8.146517753601074219e+00,2.572522735595703125e+01,2.117049980163574219e+01,8.340752601623535156e+00,5.097542285919189453e+00
4.346000012957188829e+01,8.273151397705078125e+00,2.562232208251953125e+01,2.408619976043701172e+01,8.134204864501953125e+00,5.923475742340087891e+00
4.347000012960170778e+01,7.980998992919921875e+00,2.578592300415039062e+01,2.400847339630126953e+01,8.700840950012207031e+00,5.519721508026123047e+00
4.348000012963152017e+01,7.875322341918945312e+00,2.579096412658691406e+01,2.429714059829711914e+01,8.510448455810546875e+00,5.724309444427490234e+00
4.349000012966133255e+01,8.049797058105468750e+00,2.575232696533203125e+01,2.901677513122558594e+01,8.464208602905273438e+00,6.933988571166992188e+00
4.350000012969115204e+01,8.474863052368164062e+00,2.553384590148925781e+01,2.742814397811889648e+01,7.576362609863281250e+00,7.279952526092529297e+00
4.351000012972095732e+01,8.055382728576660156e+00,2.575024604797363281e+01,2.577461385726928711e+01,8.726264953613281250e+00,5.923351764678955078e+00
4.352000012975077681e+01,8.085262298583984375e+00,2.587266349792480469e+01,2.953972148895263672e+01,8.447707176208496094e+00,7.014101982116699219e+00
4.353000012978058919e+01,8.138031005859375000e+00,2.630504226684570312e+01,2.787283229827880859e+01,8.525412559509277344e+00,6.607910156250000000e+00
4.354000012981040157e+01,8.367938995361328125e+00,2.592893028259277344e+01,2.825692844390869141e+01,8.235176086425781250e+00,7.080186367034912109e+00
4.355000012984022106e+01,8.326221466064453125e+00,2.606915283203125000e+01,3.230148839950561523e+01,8.425540924072265625e+00,7.757438182830810547e+00
4.356000012987003345e+01,8.317291259765625000e+00,2.564366912841796875e+01,2.918272447586059570e+01,7.681575775146484375e+00,7.763028144836425781e+00
4.357000012989984583e+01,7.639670848846435547e+00,2.567053031921386719e+01,2.928465414047241211e+01,9.074572563171386719e+00,6.469443321228027344e+00
4.358000012992966532e+01,7.918391227722167969e+00,2.532624816894531250e+01,2.693306589126586914e+01,8.376845359802246094e+00,6.590143203735351562e+00
4.359000012995947060e+01,8.100566864013671875e+00,2.616967964172363281e+01,2.991858863830566406e+01,8.547384262084960938e+00,7.289624691009521484e+00
4.360000012998929009e+01,7.980554580688476562e+00,2.582899475097656250e+01,3.338447523117065430e+01,9.264837265014648438e+00,7.261808395385742188e+00
4.361000013001910247e+01,8.249979019165039062e+00,2.531946372985839844e+01,2.818142127990722656e+01,8.486968040466308594e+00,6.802969932556152344e+00
4.362000013004891485e+01,7.951183319091796875e+00,2.552253913879394531e+01,2.543628072738647461e+01,8.545128822326660156e+00,5.960003376007080078e+00
4.363000013007873434e+01,8.192754745483398438e+00,2.592553901672363281e+01,2.528353023529052734e+01,8.688691139221191406e+00,5.822187423706054688e+00
4.364000013010853962e+01,8.096020698547363281e+00,2.519554328918457031e+01,2.464639425277709961e+01,8.535624504089355469e+00,5.798499584197998047e+00
4.365000013013835911e+01,8.116753578186035156e+00,2.535659408569335938e+01,2.629982948303222656e+01,8.214992523193359375e+00,6.406969070434570312e+00
4.366000013016817149e+01,7.862089633941650391e+00,2.482005691528320312e+01,2.546215534210205078e+01,8.756027221679687500e+00,5.854178428649902344e+00
4.367000013019798388e+01,7.861816406250000000e+00,2.450303649902343750e+01,2.492928934097290039e+01,8.410492897033691406e+00,6.055475234985351562e+00
4.368000013022780337e+01,7.937952995300292969e+00,2.480372619628906250e+01,2.361319541931152344e+01,7.524950981140136719e+00,6.276713371276855469e+00
4.369000013025761575e+01,8.016405105590820312e+00,2.491963768005371094e+01,2.563552427291870117e+01,7.633734226226806641e+00,6.793225288391113281e+00
4.370000013028742814e+01,7.622680664062500000e+00,2.542973327636718750e+01,2.683097887039184570e+01,7.874926567077636719e+00,6.854657173156738281e+00
4.371000013031724762e+01,8.002508163452148438e+00,2.511263465881347656e+01,2.751102828979492188e+01,9.071842193603515625e+00,6.223278522491455078e+00
4.372000013034705290e+01,7.769617557525634766e+00,2.519165802001953125e+01,2.604544115066528320e+01,9.407878875732421875e+00,5.638130664825439453e+00
4.373000013037687239e+01,8.407688140869140625e+00,2.497039794921875000e+01,2.535528707504272461e+01,8.912796974182128906e+00,5.713581562042236328e+00
4.374000013040668478e+01,8.320795059204101562e+00,2.491079330444335938e+01,2.996347570419311523e+01,9.316113471984863281e+00,6.618441104888916016e+00
4.375000013043649716e+01,8.670730590820312500e+00,2.449559402465820312e+01,2.221398782730102539e+01,8.507122039794921875e+00,5.228727817535400391e+00
4.376000013046631665e+01,8.233879089355468750e+00,2.503502464294433594e+01,2.509073877334594727e+01,8.528853416442871094e+00,5.887710094451904297e+00
4.377000013049612903e+01,8.109659194946289062e+00,2.592922973632812500e+01,2.397176551818847656e+01,8.445600509643554688e+00,5.698997974395751953e+00
4.378000013052594142e+01,8.548620223999023438e+00,2.528679656982421875e+01,2.453965568542480469e+01,8.423666954040527344e+00,5.832608699798583984e+00
4.379000013055575380e+01,8.550971031188964844e+00,2.460317611694335938e+01,2.602811050415039062e+01,8.832437515258789062e+00,5.925382137298583984e+00
4.380000013058556618e+01,8.895437240600585938e+00,2.589176177978515625e+01,2.374332523345947266e+01,8.330054283142089844e+00,5.701632976531982422e+00
4.381000013061538567e+01,8.634565353393554688e+00,2.513632583618164062e+01,2.601831674575805664e+01,9.346782684326171875e+00,5.669914722442626953e+00
4.382000013064519806e+01,8.553515434265136719e+00,2.511194992065429688e+01,2.586841440200805664e+01,8.283165931701660156e+00,6.249448299407958984e+00
4.383000013067501044e+01,7.889208793640136719e+00,2.530984878540039062e+01,2.367403268814086914e+01,7.999495983123779297e+00,5.927722930908203125e+00
4.384000013070482282e+01,8.086296081542968750e+00,2.531074142456054688e+01,3.083787727355957031e+01,8.036681175231933594e+00,7.940467357635498047e+00
4.385000013073464231e+01,7.785183906555175781e+00,2.534902191162109375e+01,2.933434581756591797e+01,8.880087852478027344e+00,6.826874732971191406e+00
4.386000013076445470e+01,7.781986236572265625e+00,2.528793525695800781e+01,2.985011911392211914e+01,8.286012649536132812e+00,7.503612041473388672e+00
4.387000013079426708e+01,7.794634819030761719e+00,2.543275260925292969e+01,3.193486833572387695e+01,8.731059074401855469e+00,7.508346080780029297e+00
4.388000013082407946e+01,8.250653266906738281e+00,2.492741775512695312e+01,3.325230598449707031e+01,8.946960449218750000e+00,7.590618133544921875e+00
4.389000013085389895e+01,8.167722702026367188e+00,2.566057205200195312e+01,3.369344806671142578e+01,9.325441360473632812e+00,7.287948608398437500e+00
4.390000013088371134e+01,8.584907531738281250e+00,2.527903747558593750e+01,3.799995231628417969e+01,9.460526466369628906e+00,8.101052284240722656e+00
4.391000013091352372e+01,8.317884445190429688e+00,2.504558563232421875e+01,3.507449054718017578e+01,9.771194458007812500e+00,7.198876380920410156e+00
4.392000013094333610e+01,8.528879165649414062e+00,2.515250396728515625e+01,3.372975635528564453e+01,8.775419235229492188e+00,7.837481021881103516e+00
4.393000013097315559e+01,8.809206008911132812e+00,2.580057525634765625e+01,2.771783447265625000e+01,8.202545166015625000e+00,6.920974254608154297e+00
4.394000013100296798e+01,8.757618904113769531e+00,2.547805023193359375e+01,2.866207838058471680e+01,8.413060188293457031e+00,7.107687950134277344e+00
4.395000013103278036e+01,9.061307907104492188e+00,2.537134552001953125e+01,3.382490158081054688e+01,8.491012573242187500e+00,8.059481620788574219e+00
4.396000013106259274e+01,8.594662666320800781e+00,2.511852836608886719e+01,3.209967136383056641e+01,8.417400360107421875e+00,7.824313640594482422e+00
4.397000013109240513e+01,8.716577529907226562e+00,2.552511978149414062e+01,2.839763402938842773e+01,8.617641448974609375e+00,6.732508659362792969e+00
4.398000013112222462e+01,8.713301658630371094e+00,2.565483474731445312e+01,2.911137199401855469e+01,8.016793251037597656e+00,7.578380107879638672e+00
4.399000013115203700e+01,8.828902244567871094e+00,2.605473327636718750e+01,2.929386997222900391e+01,7.850805759429931641e+00,7.803985595703125000e+00
4.400000013118184938e+01,8.595603942871093750e+00,2.568772125244140625e+01,3.246285915374755859e+01,8.244597434997558594e+00,8.091073036193847656e+00
4.401000013121166887e+01,8.399230957031250000e+00,2.599412345886230469e+01,2.888414096832275391e+01,8.044737815856933594e+00,7.494191169738769531e+00
4.402000013124148126e+01,8.686908721923828125e+00,2.607691192626953125e+01,2.785910654067993164e+01,7.358747482299804688e+00,7.903053283691406250e+00
4.403000013127129364e+01,8.684005737304687500e+00,2.588310623168945312e+01,2.907390975952148438e+01,8.282787322998046875e+00,7.381727218627929688e+00
4.404000013130110602e+01,8.377176284790039062e+00,2.615184402465820312e+01,3.010350465774536133e+01,8.309077262878417969e+00,7.365931987762451172e+00
4.405000013133091841e+01,8.282715797424316406e+00,2.646498870849609375e+01,3.070605707168579102e+01,8.114085197448730469e+00,8.054848670959472656e+00
4.406000013136073790e+01,8.736988067626953125e+00,2.641104698181152344e+01,2.675702238082885742e+01,8.098372459411621094e+00,6.818163871765136719e+00
4.407000013139055028e+01,8.673445701599121094e+00,2.615029525756835938e+01,2.738284444808959961e+01,8.054784774780273438e+00,7.000769138336181641e+00
4.408000013142036266e+01,8.438790321350097656e+00,2.622571182250976562e+01,2.672924566268920898e+01,8.152629852294921875e+00,6.756252765655517578e+00
4.409000013145018215e+01,9.101474761962890625e+00,2.626386642456054688e+01,2.722265148162841797e+01,7.938235759735107422e+00,7.252953052520751953e+00
4.410000013147998743e+01,9.133259773254394531e+00,2.627488327026367188e+01,2.969248342514038086e+01,8.100029945373535156e+00,7.487684726715087891e+00
4.411000013150980692e+01,9.332509040832519531e+00,2.689773559570312500e+01,3.119557189941406250e+01,8.443869590759277344e+00,7.513459205627441406e+00
4.412000013153961930e+01,8.928749084472656250e+00,2.625286102294921875e+01,2.853930473327636719e+01,8.143261909484863281e+00,7.185810565948486328e+00
4.413000013156943169e+01,8.676791191101074219e+00,2.649326896667480469e+01,2.600257921218872070e+01,7.932542324066162109e+00,6.810423374176025391e+00
4.414000013159925118e+01,8.473064422607421875e+00,2.666775131225585938e+01,2.680584383010864258e+01,8.297957420349121094e+00,6.695054054260253906e+00
4.415000013162905645e+01,8.394162178039550781e+00,2.704782867431640625e+01,2.979877710342407227e+01,8.855409622192382812e+00,6.866920948028564453e+00
4.416000013165887594e+01,8.757797241210937500e+00,2.667446517944335938e+01,2.831011152267456055e+01,8.116342544555664062e+00,7.193166732788085938e+00
4.417000013168869543e+01,8.412405014038085938e+00,2.682801055908203125e+01,2.221952962875366211e+01,8.472733497619628906e+00,5.259192466735839844e+00
4.418000013171850071e+01,8.713412284851074219e+00,2.667889785766601562e+01,2.270818328857421875e+01,8.113797187805175781e+00,5.619182109832763672e+00
4.419000013174832020e+01,8.688831329345703125e+00,2.656328773498535156e+01,2.216193532943725586e+01,8.017284393310546875e+00,5.536199569702148438e+00
4.420000013177813258e+01,8.719625473022460938e+00,2.625317382812500000e+01,2.228902244567871094e+01,8.230949401855468750e+00,5.442720890045166016e+00
4.421000013180794497e+01,9.085405349731445312e+00,2.655124282836914062e+01,2.353137254714965820e+01,8.754394531250000000e+00,5.414765834808349609e+00
4.422000013183776446e+01,8.830554962158203125e+00,2.701743698120117188e+01,2.307453870773315430e+01,9.880080223083496094e+00,4.735470294952392578e+00
4.423000013186756973e+01,9.143762588500976562e+00,2.661358642578125000e+01,2.356391143798828125e+01,9.427534103393554688e+00,5.037695407867431641e+00
4.424000013189738922e+01,9.476385116577148438e+00,2.646903991699218750e+01,2.188251352310180664e+01,9.138620376586914062e+00,4.789705276489257812e+00
4.425000013192720161e+01,9.491838455200195312e+00,2.624746322631835938e+01,2.240821743011474609e+01,8.160823822021484375e+00,5.491731166839599609e+00
4.426000013195701399e+01,9.233222007751464844e+00,2.597134208679199219e+01,2.409064340591430664e+01,8.607486724853515625e+00,5.601727485656738281e+00
4.427000013198683348e+01,9.414007186889648438e+00,2.645971298217773438e+01,2.369819784164428711e+01,8.838669776916503906e+00,5.362901210784912109e+00
4.428000013201663876e+01,9.318496704101562500e+00,2.705570411682128906e+01,2.409494924545288086e+01,8.042636871337890625e+00,5.995617389678955078e+00
4.429000013204645825e+01,9.174936294555664062e+00,2.661707305908203125e+01,2.372733783721923828e+01,8.567206382751464844e+00,5.539112091064453125e+00
4.430000013207627774e+01,8.187053680419921875e+00,2.676739883422851562e+01,2.336978578567504883e+01,8.031302452087402344e+00,5.820772647857666016e+00
4.431000013210608302e+01,9.580685615539550781e+00,2.679970359802246094e+01,2.429401922225952148e+01,8.287467956542968750e+00,5.878334999084472656e+00
4.432000013213590250e+01,1.010883903503417969e+01,2.692396926879882812e+01,2.366552495956420898e+01,8.355861663818359375e+00,5.675962448120117188e+00
4.433000013216571489e+01,9.602905273437500000e+00,2.675809860229492188e+01,2.364752054214477539e+01,9.240094184875488281e+00,5.144498348236083984e+00
4.434000013219552727e+01,1.052032852172851562e+01,2.708250427246093750e+01,2.162187051773071289e+01,8.591526031494140625e+00,5.049430370330810547e+00
4.435000013222534676e+01,1.052480220794677734e+01,2.657509994506835938e+01,2.648326873779296875e+01,9.522815704345703125e+00,5.730224609375000000e+00
4.436000013225515204e+01,1.033127403259277344e+01,2.688741111755371094e+01,2.602793502807617188e+01,9.355542182922363281e+00,5.633915901184082031e+00
4.437000013228497153e+01,1.019169616699218750e+01,2.654345512390136719e+01,2.207678890228271484e+01,9.037056922912597656e+00,5.008679389953613281e+00
4.438000013231479102e+01,9.672410964965820312e+00,2.636901473999023438e+01,2.333851623535156250e+01,9.129379272460937500e+00,5.147728919982910156e+00
4.439000013234459630e+01,9.597322463989257812e+00,2.613777160644531250e+01,2.173660945892333984e+01,9.162453651428222656e+00,4.799325942993164062e+00
4.440000013237441578e+01,9.925430297851562500e+00,2.637428665161132812e+01,2.039679670333862305e+01,8.763287544250488281e+00,4.662076473236083984e+00
4.441000013240422106e+01,9.761795043945312500e+00,2.671669197082519531e+01,2.367358541488647461e+01,9.098067283630371094e+00,5.204524993896484375e+00
4.442000013243404055e+01,9.574676513671875000e+00,2.596909713745117188e+01,2.507547664642333984e+01,9.172636032104492188e+00,5.498149871826171875e+00
4.443000013246386004e+01,9.790380477905273438e+00,2.655799102783203125e+01,2.290353822708129883e+01,9.262670516967773438e+00,4.955804347991943359e+00
4.444000013249366532e+01,1.053211975097656250e+01,2.652943992614746094e+01,2.188192605972290039e+01,9.354162216186523438e+00,4.681628227233886719e+00
4.445000013252348481e+01,9.628429412841796875e+00,2.677227783203125000e+01,2.471280622482299805e+01,9.685679435729980469e+00,5.195919990539550781e+00
4.446000013255329719e+01,9.737121582031250000e+00,2.674301528930664062e+01,2.081192922592163086e+01,7.741307258605957031e+00,5.412789344787597656e+00
4.447000013258310958e+01,1.016458511352539062e+01,2.648159027099609375e+01,2.297121858596801758e+01,9.405312538146972656e+00,4.902251243591308594e+00
4.448000013261292906e+01,1.040348148345947266e+01,2.619240570068359375e+01,2.389121723175048828e+01,8.888916969299316406e+00,5.381994247436523438e+00
4.449000013264273434e+01,1.099474906921386719e+01,2.664220809936523438e+01,2.255309247970581055e+01,8.251484870910644531e+00,5.492661476135253906e+00
4.450000013267255383e+01,1.093497562408447266e+01,2.606938934326171875e+01,2.319371175765991211e+01,8.682899475097656250e+00,5.342572212219238281e+00
4.451000013270237332e+01,1.091167068481445312e+01,2.598979949951171875e+01,2.247917175292968750e+01,8.390123367309570312e+00,5.359534740447998047e+00
4.452000013273217860e+01,1.124703025817871094e+01,2.623409652709960938e+01,2.233009338378906250e+01,8.297063827514648438e+00,5.384619235992431641e+00
4.453000013276199809e+01,1.117086601257324219e+01,2.591023635864257812e+01,2.221304368972778320e+01,8.338707923889160156e+00,5.384108066558837891e+00
4.454000013279181047e+01,1.089605522155761719e+01,2.585620689392089844e+01,2.219245719909667969e+01,8.828482627868652344e+00,5.037640571594238281e+00
4.455000013282162286e+01,1.036227416992187500e+01,2.641357231140136719e+01,2.344920063018798828e+01,8.807947158813476562e+00,5.324555873870849609e+00
4.456000013285144234e+01,1.014921951293945312e+01,2.603149795532226562e+01,2.881391429901123047e+01,9.077935218811035156e+00,6.719072818756103516e+00
4.457000013288124762e+01,1.038884735107421875e+01,2.627579498291015625e+01,2.976269483566284180e+01,8.588514328002929688e+00,7.249473571777343750e+00
4.458000013291106711e+01,1.016995620727539062e+01,2.629588890075683594e+01,2.446294641494750977e+01,8.658047676086425781e+00,5.651273250579833984e+00
4.459000013294087950e+01,1.048129844665527344e+01,2.636515045166015625e+01,2.398796176910400391e+01,8.159267425537109375e+00,5.915690422058105469e+00
4.460000013297069188e+01,9.899261474609375000e+00,2.598113632202148438e+01,2.501496267318725586e+01,9.832930564880371094e+00,5.117023944854736328e+00
4.461000013300051137e+01,9.828489303588867188e+00,2.629857254028320312e+01,2.260509109497070312e+01,8.480195999145507812e+00,5.363128185272216797e+00
4.462000013303032375e+01,1.000858306884765625e+01,2.614454269409179688e+01,2.198862266540527344e+01,8.466036796569824219e+00,5.248397827148437500e+00
4.463000013306013614e+01,9.929697036743164062e+00,2.644060707092285156e+01,2.388911724090576172e+01,9.049322128295898438e+00,5.296068191528320312e+00
4.464000013308995563e+01,1.051661491394042969e+01,2.647196006774902344e+01,2.301043891906738281e+01,9.197219848632812500e+00,5.044142723083496094e+00
4.465000013311976090e+01,1.000109481811523438e+01,2.629996490478515625e+01,2.181818056106567383e+01,8.154802322387695312e+00,5.392806053161621094e+00
4.466000013314958039e+01,1.048307991027832031e+01,2.623384475708007812e+01,2.271160793304443359e+01,8.776717185974121094e+00,5.175629138946533203e+00
4.467000013317939278e+01,1.065068244934082031e+01,2.649755859375000000e+01,2.477049446105957031e+01,8.957441329956054688e+00,5.542936801910400391e+00
4.468000013320920516e+01,1.046434307098388672e+01,2.621063232421875000e+01,2.168590879440307617e+01,8.604255676269531250e+00,5.053598403930664062e+00
4.469000013323902465e+01,1.010780143737792969e+01,2.706612777709960938e+01,2.192744684219360352e+01,8.903930664062500000e+00,4.934882164001464844e+00
4.470000013326882993e+01,1.021415901184082031e+01,2.687545585632324219e+01,2.929321384429931641e+01,8.206112861633300781e+00,7.165199279785156250e+00
4.471000013329864942e+01,9.678225517272949219e+00,2.664286613464355469e+01,3.047213077545166016e+01,9.903259277343750000e+00,6.181267738342285156e+00
4.472000013332846180e+01,9.881166458129882812e+00,2.684240341186523438e+01,3.208215188980102539e+01,9.145513534545898438e+00,7.105319499969482422e+00
4.473000013335827418e+01,9.800506591796875000e+00,2.655524063110351562e+01,3.055933904647827148e+01,8.773200988769531250e+00,7.043891906738281250e+00
4.474000013338809367e+01,9.673231124877929688e+00,2.604117965698242188e+01,3.030485916137695312e+01,9.301505088806152344e+00,6.633951663970947266e+00
4.475000013341790606e+01,9.864868164062500000e+00,2.588087844848632812e+01,3.136624336242675781e+01,8.797487258911132812e+00,7.293043136596679688e+00
4.476000013344771844e+01,9.462432861328125000e+00,2.666178131103515625e+01,3.186466121673583984e+01,9.378403663635253906e+00,7.051966190338134766e+00
4.477000013347753082e+01,1.019339752197265625e+01,2.679948806762695312e+01,2.897391033172607422e+01,8.224328994750976562e+00,7.126825332641601562e+00
4.478000013350734321e+01,9.841573715209960938e+00,2.656608963012695312e+01,3.036824798583984375e+01,9.143849372863769531e+00,6.802735328674316406e+00
4.479000013353716270e+01,9.849277496337890625e+00,2.671975517272949219e+01,3.018167448043823242e+01,9.322173118591308594e+00,6.756307125091552734e+00
4.480000013356697508e+01,9.922998428344726562e+00,2.619040298461914062e+01,3.396057748794555664e+01,9.511602401733398438e+00,7.171495914459228516e+00
4.481000013359678746e+01,9.722955703735351562e+00,2.641706848144531250e+01,2.624395847320556641e+01,8.529418945312500000e+00,6.807196617126464844e+00
4.482000013362660695e+01,9.560804367065429688e+00,2.649939918518066406e+01,2.872931385040283203e+01,8.324287414550781250e+00,7.120139122009277344e+00
4.483000013365641934e+01,1.003711318969726562e+01,2.625247573852539062e+01,3.008717250823974609e+01,8.923144340515136719e+00,7.004273414611816406e+00
4.484000013368623172e+01,1.019746398925781250e+01,2.656345367431640625e+01,2.796242380142211914e+01,8.920598983764648438e+00,6.512383460998535156e+00
4.485000013371604410e+01,9.704434394836425781e+00,2.629364204406738281e+01,2.810318517684936523e+01,8.998024940490722656e+00,6.474329471588134766e+00
4.486000013374585649e+01,9.737731933593750000e+00,2.612788581848144531e+01,3.039158916473388672e+01,9.005903244018554688e+00,6.886935234069824219e+00
4.487000013377567598e+01,9.567697525024414062e+00,2.623561859130859375e+01,3.058444929122924805e+01,9.979994773864746094e+00,6.248373031616210938e+00
4.488000013380548836e+01,1.062236309051513672e+01,2.625818252563476562e+01,3.068361806869506836e+01,9.454271316528320312e+00,6.712218761444091797e+00
4.489000013383530074e+01,9.625929832458496094e+00,2.686680221557617188e+01,2.788108062744140625e+01,9.645775794982910156e+00,5.790323734283447266e+00
4.490000013386511313e+01,9.807838439941406250e+00,2.663262939453125000e+01,3.262401342391967773e+01,9.920533180236816406e+00,6.625924587249755859e+00
4.491000013389493262e+01,9.447544097900390625e+00,2.686465644836425781e+01,2.660779523849487305e+01,1.036804008483886719e+01,5.139237403869628906e+00
4.492000013392474500e+01,1.012627410888671875e+01,2.642163085937500000e+01,2.909670686721801758e+01,1.070320796966552734e+01,5.471534729003906250e+00
4.493000013395455738e+01,9.919574737548828125e+00,2.673797607421875000e+01,3.020973873138427734e+01,1.078280925750732422e+01,5.628623962402343750e+00
4.494000013398436977e+01,9.915622711181640625e+00,2.684979438781738281e+01,2.924454498291015625e+01,1.073235321044921875e+01,5.450611591339111328e+00
4.495000013401418926e+01,9.928573608398437500e+00,2.666065788269042969e+01,2.780981445312500000e+01,1.037383651733398438e+01,5.362189292907714844e+00
4.496000013404400164e+01,9.816205024719238281e+00,2.695223617553710938e+01,2.870851659774780273e+01,1.027978801727294922e+01,5.649374961853027344e+00
4.497000013407381402e+01,9.656467437744140625e+00,2.689726066589355469e+01,2.807412004470825195e+01,1.018295192718505859e+01,5.570562839508056641e+00
4.498000013410362641e+01,9.312772750854492188e+00,2.614389991760253906e+01,2.697151947021484375e+01,1.031779098510742188e+01,5.273910045623779297e+00
4.499000013413344590e+01,9.501365661621093750e+00,2.608694267272949219e+01,2.471911859512329102e+01,9.331189155578613281e+00,5.391211509704589844e+00
4.500000013416325828e+01,9.949750900268554688e+00,2.608043098449707031e+01,2.785558414459228516e+01,1.019069576263427734e+01,5.501867771148681641e+00
4.501000013419307066e+01,1.038718128204345703e+01,2.639434432983398438e+01,2.921859598159790039e+01,1.055966091156005859e+01,5.535885810852050781e+00
4.502000013422288305e+01,9.610811233520507812e+00,2.644230270385742188e+01,2.850545167922973633e+01,1.106940555572509766e+01,5.151278972625732422e+00
4.503000013425269543e+01,9.273427963256835938e+00,2.668756103515625000e+01,2.464932775497436523e+01,9.478016853332519531e+00,5.203303813934326172e+00
4.504000013428251492e+01,9.544073104858398438e+00,2.623226928710937500e+01,3.126284408569335938e+01,1.098236370086669922e+01,5.712687492370605469e+00
4.505000013431232730e+01,9.367481231689453125e+00,2.669308853149414062e+01,3.099097871780395508e+01,1.089564418792724609e+01,5.689575672149658203e+00
4.506000013434213969e+01,9.064111709594726562e+00,2.671051979064941406e+01,3.211810588836669922e+01,1.072648811340332031e+01,5.994421005249023438e+00
4.507000013437195918e+01,1.003726387023925781e+01,2.626512908935546875e+01,2.759330701828002930e+01,1.007821178436279297e+01,5.496529579162597656e+00
4.508000013440176446e+01,9.731147766113281250e+00,2.603636169433593750e+01,3.026296329498291016e+01,1.014151954650878906e+01,5.971074104309082031e+00
4.509000013443158394e+01,9.457227706909179688e+00,2.559889221191406250e+01,2.582232570648193359e+01,9.852365493774414062e+00,5.281044006347656250e+00
4.510000013446139633e+01,1.022587585449218750e+01,2.596337127685546875e+01,3.234394884109497070e+01,1.088947677612304688e+01,5.941244125366210938e+00
4.511000013449120871e+01,1.063026618957519531e+01,2.609779739379882812e+01,2.877273750305175781e+01,9.886387825012207031e+00,5.825594902038574219e+00
4.512000013452102820e+01,9.741741180419921875e+00,2.660388565063476562e+01,2.654902887344360352e+01,9.943480491638183594e+00,5.413274288177490234e+00
4.513000013455084058e+01,1.004224681854248047e+01,2.655059623718261719e+01,2.645861387252807617e+01,1.076673984527587891e+01,4.934643745422363281e+00
4.514000013458065297e+01,9.411775588989257812e+00,2.631633377075195312e+01,2.656200742721557617e+01,1.038477611541748047e+01,5.126302242279052734e+00
4.515000013461047246e+01,8.956172943115234375e+00,2.636009788513183594e+01,2.678848266601562500e+01,1.080074787139892578e+01,4.969005584716796875e+00
4.516000013464027774e+01,9.644508361816406250e+00,2.666173934936523438e+01,2.893503856658935547e+01,1.090569972991943359e+01,5.390079021453857422e+00
4.517000013467009722e+01,9.770191192626953125e+00,2.592129898071289062e+01,2.553876304626464844e+01,1.036157035827636719e+01,4.973053455352783203e+00
4.518000013469990961e+01,1.013965702056884766e+01,2.597246742248535156e+01,2.703818941116333008e+01,9.907562255859375000e+00,5.501356124877929688e+00
4.519000013472972199e+01,1.004688072204589844e+01,2.646192550659179688e+01,2.668762254714965820e+01,9.618113517761230469e+00,5.663957118988037109e+00
4.520000013475954148e+01,9.849182128906250000e+00,2.634635543823242188e+01,2.868402099609375000e+01,9.954433441162109375e+00,5.767313003540039062e+00
4.521000013478934676e+01,9.808979034423828125e+00,2.643109130859375000e+01,2.667721652984619141e+01,9.935152053833007812e+00,5.490497589111328125e+00
4.522000013481916625e+01,1.027772331237792969e+01,2.642548179626464844e+01,2.767817497253417969e+01,1.030929088592529297e+01,5.377034664154052734e+00
4.523000013484898574e+01,9.280914306640625000e+00,2.646426963806152344e+01,2.627805614471435547e+01,9.414331436157226562e+00,5.616405487060546875e+00
4.524000013487879102e+01,9.564802169799804688e+00,2.607184600830078125e+01,2.490774440765380859e+01,9.437036514282226562e+00,5.352135181427001953e+00
4.525000013490861051e+01,1.001454734802246094e+01,2.606170654296875000e+01,2.612247753143310547e+01,1.053112697601318359e+01,4.975310325622558594e+00
4.526000013493842289e+01,9.790134429931640625e+00,2.633301734924316406e+01,2.539722251892089844e+01,9.702643394470214844e+00,5.317429065704345703e+00
4.527000013496823527e+01,9.870721817016601562e+00,2.585759735107421875e+01,2.647480964660644531e+01,1.004813289642333984e+01,5.296795845031738281e+00
4.528000013499805476e+01,1.034823608398437500e+01,2.617746162414550781e+01,2.491423749923706055e+01,1.005740642547607422e+01,4.967089176177978516e+00
4.529000013502786004e+01,1.017185592651367188e+01,2.639778327941894531e+01,2.746991300582885742e+01,1.077509498596191406e+01,5.203353881835937500e+00
4.530000013505767953e+01,9.651799201965332031e+00,2.629340744018554688e+01,3.161296796798706055e+01,1.068448638916015625e+01,6.141910076141357422e+00
4.531000013508749191e+01,9.586456298828125000e+00,2.581888961791992188e+01,2.668945980072021484e+01,1.039299106597900391e+01,5.154427051544189453e+00
